nBlocks,blockId,jammingState,antStatus,antPower,postStatus,noisePerMS,agcCnt,cwSuppression,ofsI,magI,ofsQ,magQ,rfBlockGnssBand
3,2,0,2,1,16908288,0,0,10,249,221,0,245,2
3,0,0,2,1,16908288,0,0,10,11,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,248,255,255,4
3,2,0,2,1,16908288,0,0,7,249,234,1,255,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,249,161,254,169,4
3,2,0,2,1,16908288,0,0,9,249,224,0,245,2
3,0,0,2,1,16908288,0,0,9,10,251,250,255,1
3,1,0,2,1,16908288,0,0,3,250,247,254,255,4
3,2,0,2,1,16908288,0,0,6,248,230,0,253,2
3,0,0,2,1,16908288,0,0,8,10,246,249,255,1
3,1,0,2,1,16908288,0,0,2,250,159,254,168,4
3,2,0,2,1,16908288,0,0,6,248,223,0,246,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,250,254,255,4
3,2,0,2,1,16908288,0,0,5,249,231,0,252,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,169,4
3,2,0,2,1,16908288,0,0,5,249,222,0,245,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,163,253,166,4
3,2,0,2,1,16908288,0,0,6,249,234,0,255,2
3,0,0,2,1,16908288,0,0,8,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,158,253,168,4
3,2,0,2,1,16908288,0,0,6,248,223,0,245,2
3,0,0,2,1,16908288,0,0,9,9,246,250,255,1
3,1,0,2,1,16908288,0,0,3,250,162,253,167,4
3,2,0,2,1,16908288,0,0,6,249,233,1,255,2
3,0,0,2,1,16908288,0,0,9,10,244,251,255,1
3,1,0,2,1,16908288,0,0,2,250,160,253,167,4
3,2,0,2,1,16908288,0,0,5,248,221,1,245,2
3,0,0,2,1,16908288,0,0,10,10,243,250,255,1
3,1,0,2,1,16908288,0,0,3,250,246,253,255,4
3,2,0,2,1,16908288,0,0,5,249,227,1,249,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,3,249,159,253,167,4
3,2,0,2,1,16908288,0,0,5,249,221,0,244,2
3,0,0,2,1,16908288,0,0,10,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,250,249,254,255,4
3,2,0,2,1,16908288,0,0,6,249,227,0,251,2
3,0,0,2,1,16908288,0,0,10,11,251,250,255,1
3,1,0,2,1,16908288,0,0,3,249,161,254,169,4
3,2,0,2,1,16908288,0,0,6,249,226,1,249,2
3,0,0,2,1,16908288,0,0,9,10,252,250,255,1
3,1,0,2,1,16908288,0,0,3,250,176,254,181,4
3,2,0,2,1,16908288,0,0,5,249,248,0,255,2
3,0,0,2,1,16908288,0,0,8,9,248,251,255,1
3,1,0,2,1,16908288,0,0,2,249,159,253,167,4
3,2,0,2,1,16908288,0,0,5,249,222,1,246,2
3,0,0,2,1,16908288,0,0,10,10,247,249,255,1
3,1,0,2,1,16908288,0,0,3,251,243,254,255,4
3,2,0,2,1,16908288,0,0,6,248,228,1,250,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,165,4
3,2,0,2,1,16908288,0,0,5,249,222,1,245,2
3,0,0,2,1,16908288,0,0,9,9,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,241,254,255,4
3,2,0,2,1,16908288,0,0,5,248,225,0,250,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,164,4
3,2,0,2,1,16908288,0,0,5,249,221,1,246,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,2,250,243,255,255,4
3,2,0,2,1,16908288,0,0,6,249,230,0,251,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,165,4
3,2,0,2,1,16908288,0,0,6,248,219,1,243,2
3,0,0,2,1,16908288,0,0,10,10,252,250,255,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,5,249,229,0,252,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,157,253,166,4
3,2,0,2,1,16908288,0,0,6,249,222,1,244,2
3,0,0,2,1,16908288,0,0,9,11,244,250,255,1
3,1,0,2,1,16908288,0,0,3,250,243,255,255,4
3,2,0,2,1,16908288,0,0,6,249,227,1,249,2
3,0,0,2,1,16908288,0,0,8,10,247,250,255,1
3,1,0,2,1,16908288,0,0,2,250,158,255,165,4
3,2,0,2,1,16908288,0,0,6,248,222,0,246,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,3,249,157,255,163,4
3,2,0,2,1,16908288,0,0,5,249,234,0,255,2
3,0,0,2,1,16908288,0,0,9,9,247,249,255,1
3,1,0,2,1,16908288,0,0,3,249,156,255,165,4
3,2,0,2,1,16908288,0,0,5,249,223,0,246,2
3,0,0,2,1,16908288,0,0,10,10,244,251,255,1
3,1,0,2,1,16908288,0,0,3,250,249,255,255,4
3,2,0,2,1,16908288,0,0,5,249,230,0,251,2
3,0,0,2,1,16908288,0,0,10,10,254,250,255,1
3,1,0,2,1,16908288,0,0,3,249,165,254,173,4
3,2,0,2,1,16908288,0,0,5,248,230,1,253,2
3,0,0,2,1,16908288,0,0,9,10,244,251,255,1
3,1,0,2,1,16908288,0,0,3,249,240,255,254,4
3,2,0,2,1,16908288,0,0,5,249,227,1,247,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,249,156,254,163,4
3,2,0,2,1,16908288,0,0,5,249,224,0,245,2
3,0,0,2,1,16908288,0,0,11,10,247,250,255,1
3,1,0,2,1,16908288,0,0,2,249,158,254,165,4
3,2,0,2,1,16908288,0,0,5,249,236,1,255,2
3,0,0,2,1,16908288,0,0,9,10,252,250,255,1
3,1,0,2,1,16908288,0,0,3,248,159,254,164,4
3,2,0,2,1,16908288,0,0,5,249,224,1,247,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,249,245,254,255,4
3,2,0,2,1,16908288,0,0,5,249,229,0,250,2
3,0,0,2,1,16908288,0,0,10,9,249,250,255,1
3,1,0,2,1,16908288,0,0,3,249,157,254,166,4
3,2,0,2,1,16908288,0,0,5,249,225,1,248,2
3,0,0,2,1,16908288,0,0,10,10,244,250,255,1
3,1,0,2,1,16908288,0,0,2,249,245,255,255,4
3,2,0,2,1,16908288,0,0,5,249,228,1,251,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,249,166,254,172,4
3,2,0,2,1,16908288,0,0,5,249,231,0,253,2
3,0,0,2,1,16908288,0,0,9,11,249,250,255,1
3,1,0,2,1,16908288,0,0,2,249,159,254,166,4
3,2,0,2,1,16908288,0,0,6,249,237,1,255,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,2,249,170,254,177,4
3,2,0,2,1,16908288,0,0,5,248,232,0,253,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,245,254,255,4
3,2,0,2,1,16908288,0,0,5,249,230,0,252,2
3,0,0,2,1,16908288,0,0,10,11,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,159,253,167,4
3,2,0,2,1,16908288,0,0,5,248,223,0,247,2
3,0,0,2,1,16908288,0,0,10,10,252,250,255,1
3,1,0,2,1,16908288,0,0,3,250,243,254,255,4
3,2,0,2,1,16908288,0,0,5,249,227,0,249,2
3,0,0,2,1,16908288,0,0,10,10,249,251,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,166,4
3,2,0,2,1,16908288,0,0,5,249,222,0,244,2
3,0,0,2,1,16908288,0,0,9,11,248,251,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,165,4
3,2,0,2,1,16908288,0,0,5,249,233,0,255,2
3,0,0,2,1,16908288,0,0,9,10,247,249,255,1
3,1,0,2,1,16908288,0,0,2,249,159,254,165,4
3,2,0,2,1,16908288,0,0,6,249,220,1,243,2
3,0,0,2,1,16908288,0,0,10,10,246,249,255,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,5,249,227,1,249,2
3,0,0,2,1,16908288,0,0,9,9,246,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,166,4
3,2,0,2,1,16908288,0,0,6,248,223,1,244,2
3,0,0,2,1,16908288,0,0,9,10,243,251,255,1
3,1,0,2,1,16908288,0,0,3,249,244,254,255,4
3,2,0,2,1,16908288,0,0,5,249,227,0,251,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,250,157,255,166,4
3,2,0,2,1,16908288,0,0,6,248,223,1,247,2
3,0,0,2,1,16908288,0,0,10,11,243,249,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,166,4
3,2,0,2,1,16908288,0,0,6,248,235,1,255,2
3,0,0,2,1,16908288,0,0,10,11,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,165,4
3,2,0,2,1,16908288,0,0,6,249,223,1,245,2
3,0,0,2,1,16908288,0,0,10,10,242,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,164,4
3,2,0,2,1,16908288,0,0,8,249,232,0,255,2
3,0,0,2,1,16908288,0,0,9,9,250,249,255,1
3,1,0,2,1,16908288,0,0,2,250,160,254,170,4
3,2,0,2,1,16908288,0,0,9,249,225,0,247,2
3,0,0,2,1,16908288,0,0,9,11,246,251,255,1
3,1,0,2,1,16908288,0,0,3,249,249,254,255,4
3,2,0,2,1,16908288,0,0,9,249,231,0,253,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,166,4
3,2,0,2,1,16908288,0,0,9,248,225,0,247,2
3,0,0,2,1,16908288,0,0,9,10,244,250,255,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,8,249,227,1,249,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,253,167,4
3,2,0,2,1,16908288,0,0,8,248,221,0,247,2
3,0,0,2,1,16908288,0,0,9,11,244,251,255,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,7,249,228,0,250,2
3,0,0,2,1,16908288,0,0,9,11,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,253,166,4
3,2,0,2,1,16908288,0,0,9,249,223,0,248,2
3,0,0,2,1,16908288,0,0,10,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,243,255,255,4
3,2,0,2,1,16908288,0,0,9,249,227,0,252,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,161,253,167,4
3,2,0,2,1,16908288,0,0,7,249,222,1,243,2
3,0,0,2,1,16908288,0,0,9,9,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,252,254,255,4
3,2,0,2,1,16908288,0,0,10,249,242,0,255,2
3,0,0,2,1,16908288,0,0,9,11,249,249,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,168,4
3,2,0,2,1,16908288,0,0,11,249,224,1,247,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,251,244,255,255,4
3,2,0,2,1,16908288,0,0,9,250,228,1,251,2
3,0,0,2,1,16908288,0,0,9,11,248,250,255,1
3,1,0,2,1,16908288,0,0,4,250,161,254,167,4
3,2,0,2,1,16908288,0,0,9,249,224,1,246,2
3,0,0,2,1,16908288,0,0,10,10,244,249,255,1
3,1,0,2,1,16908288,0,0,2,250,244,255,255,4
3,2,0,2,1,16908288,0,0,9,249,227,1,248,2
3,0,0,2,1,16908288,0,0,10,10,246,251,255,1
3,1,0,2,1,16908288,0,0,2,250,159,254,166,4
3,2,0,2,1,16908288,0,0,7,248,220,0,246,2
3,0,0,2,1,16908288,0,0,10,11,245,251,255,1
3,1,0,2,1,16908288,0,0,3,249,244,254,255,4
3,2,0,2,1,16908288,0,0,5,248,227,0,249,2
3,0,0,2,1,16908288,0,0,10,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,161,254,167,4
3,2,0,2,1,16908288,0,0,5,248,222,0,244,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,167,4
3,2,0,2,1,16908288,0,0,5,249,233,1,255,2
3,0,0,2,1,16908288,0,0,10,10,251,249,255,1
3,1,0,2,1,16908288,0,0,2,250,161,254,165,4
3,2,0,2,1,16908288,0,0,6,248,222,0,245,2
3,0,0,2,1,16908288,0,0,8,11,245,250,255,1
3,1,0,2,1,16908288,0,0,3,251,243,254,255,4
3,2,0,2,1,16908288,0,0,7,249,227,0,250,2
3,0,0,2,1,16908288,0,0,9,10,251,251,255,1
3,1,0,2,1,16908288,0,0,3,249,159,255,168,4
3,2,0,2,1,16908288,0,0,7,249,222,0,246,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,245,254,255,4
3,2,0,2,1,16908288,0,0,6,248,226,1,249,2
3,0,0,2,1,16908288,0,0,10,11,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,156,255,166,4
3,2,0,2,1,16908288,0,0,5,249,220,0,244,2
3,0,0,2,1,16908288,0,0,9,10,244,250,255,1
3,1,0,2,1,16908288,0,0,2,250,243,254,255,4
3,2,0,2,1,16908288,0,0,5,249,227,0,248,2
3,0,0,2,1,16908288,0,0,9,11,247,249,255,1
3,1,0,2,1,16908288,0,0,3,249,162,254,169,4
3,2,0,2,1,16908288,0,0,5,249,227,0,247,2
3,0,0,2,1,16908288,0,0,10,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,251,254,255,4
3,2,0,2,1,16908288,0,0,6,248,239,0,255,2
3,0,0,2,1,16908288,0,0,9,10,250,251,255,1
3,1,0,2,1,16908288,0,0,2,249,160,254,167,4
3,2,0,2,1,16908288,0,0,5,249,223,0,245,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,167,4
3,2,0,2,1,16908288,0,0,6,248,234,1,255,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,161,254,165,4
3,2,0,2,1,16908288,0,0,5,249,222,0,245,2
3,0,0,2,1,16908288,0,0,10,11,246,251,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,164,4
3,2,0,2,1,16908288,0,0,6,248,234,1,255,2
3,0,0,2,1,16908288,0,0,10,10,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,166,4
3,2,0,2,1,16908288,0,0,5,249,222,1,244,2
3,0,0,2,1,16908288,0,0,9,9,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,161,254,166,4
3,2,0,2,1,16908288,0,0,5,248,235,1,255,2
3,0,0,2,1,16908288,0,0,9,9,248,250,255,1
3,1,0,2,1,16908288,0,0,2,249,163,254,171,4
3,2,0,2,1,16908288,0,0,6,249,229,0,254,2
3,0,0,2,1,16908288,0,0,9,11,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,166,4
3,2,0,2,1,16908288,0,0,5,248,235,1,255,2
3,0,0,2,1,16908288,0,0,10,10,251,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,166,4
3,2,0,2,1,16908288,0,0,5,249,223,0,249,2
3,0,0,2,1,16908288,0,0,9,11,246,250,255,1
3,1,0,2,1,16908288,0,0,3,250,245,0,255,4
3,2,0,2,1,16908288,0,0,6,248,227,0,250,2
3,0,0,2,1,16908288,0,0,9,11,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,255,164,4
3,2,0,2,1,16908288,0,0,5,249,220,1,246,2
3,0,0,2,1,16908288,0,0,8,11,246,249,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,166,4
3,2,0,2,1,16908288,0,0,5,249,233,1,255,2
3,0,0,2,1,16908288,0,0,9,11,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,255,166,4
3,2,0,2,1,16908288,0,0,5,249,224,1,247,2
3,0,0,2,1,16908288,0,0,10,9,244,250,255,1
3,1,0,2,1,16908288,0,0,3,251,239,254,254,4
3,2,0,2,1,16908288,0,0,6,248,226,1,252,2
3,0,0,2,1,16908288,0,0,9,11,252,249,255,1
3,1,0,2,1,16908288,0,0,3,250,158,255,163,4
3,2,0,2,1,16908288,0,0,5,249,223,0,246,2
3,0,0,2,1,16908288,0,0,9,9,246,251,255,1
3,1,0,2,1,16908288,0,0,3,250,237,255,251,4
3,2,0,2,1,16908288,0,0,5,248,225,1,248,2
3,0,0,2,1,16908288,0,0,10,9,252,251,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,163,4
3,2,0,2,1,16908288,0,0,5,248,222,0,244,2
3,0,0,2,1,16908288,0,0,10,10,243,250,255,1
3,1,0,2,1,16908288,0,0,3,250,239,255,255,4
3,2,0,2,1,16908288,0,0,5,248,225,0,249,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,166,4
3,2,0,2,1,16908288,0,0,5,248,223,1,245,2
3,0,0,2,1,16908288,0,0,8,10,246,250,255,1
3,1,0,2,1,16908288,0,0,4,250,237,255,252,4
3,2,0,2,1,16908288,0,0,5,248,228,1,249,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,166,253,174,4
3,2,0,2,1,16908288,0,0,6,248,229,1,250,2
3,0,0,2,1,16908288,0,0,10,11,246,250,255,1
3,1,0,2,1,16908288,0,0,3,249,157,254,164,4
3,2,0,2,1,16908288,0,0,5,248,235,0,255,2
3,0,0,2,1,16908288,0,0,9,10,247,249,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,166,4
3,2,0,2,1,16908288,0,0,5,249,225,1,247,2
3,0,0,2,1,16908288,0,0,10,11,246,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,165,4
3,2,0,2,1,16908288,0,0,5,249,235,0,255,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,158,253,167,4
3,2,0,2,1,16908288,0,0,5,248,223,1,244,2
3,0,0,2,1,16908288,0,0,10,10,248,249,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,163,4
3,2,0,2,1,16908288,0,0,5,248,235,1,255,2
3,0,0,2,1,16908288,0,0,10,10,246,249,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,165,4
3,2,0,2,1,16908288,0,0,5,249,221,1,244,2
3,0,0,2,1,16908288,0,0,10,10,246,249,255,1
3,1,0,2,1,16908288,0,0,3,250,241,255,255,4
3,2,0,2,1,16908288,0,0,5,248,228,1,251,2
3,0,0,2,1,16908288,0,0,9,9,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,161,4
3,2,0,2,1,16908288,0,0,5,248,221,0,246,2
3,0,0,2,1,16908288,0,0,10,11,243,250,255,1
3,1,0,2,1,16908288,0,0,3,250,243,255,255,4
3,2,0,2,1,16908288,0,0,5,249,225,0,249,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,255,167,4
3,2,0,2,1,16908288,0,0,5,249,225,2,248,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,250,238,255,253,4
3,2,0,2,1,16908288,0,0,5,248,227,1,250,2
3,0,0,2,1,16908288,0,0,10,10,251,250,255,1
3,1,0,2,1,16908288,0,0,3,249,158,254,165,4
3,2,0,2,1,16908288,0,0,5,249,222,1,246,2
3,0,0,2,1,16908288,0,0,9,9,251,250,255,1
3,1,0,2,1,16908288,0,0,3,249,158,254,168,4
3,2,0,2,1,16908288,0,0,5,250,239,0,255,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,164,254,170,4
3,2,0,2,1,16908288,0,0,6,249,229,1,250,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,8,249,228,1,252,2
3,0,0,2,1,16908288,0,0,11,9,247,251,255,1
3,1,0,2,1,16908288,0,0,2,250,159,254,166,4
3,2,0,2,1,16908288,0,0,6,248,223,0,248,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,249,159,253,166,4
3,2,0,2,1,16908288,0,0,8,248,235,1,255,2
3,0,0,2,1,16908288,0,0,9,9,247,251,255,1
3,1,0,2,1,16908288,0,0,3,249,159,254,168,4
3,2,0,2,1,16908288,0,0,9,248,223,1,247,2
3,0,0,2,1,16908288,0,0,9,9,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,165,4
3,2,0,2,1,16908288,0,0,8,249,236,0,255,2
3,0,0,2,1,16908288,0,0,9,11,253,249,255,1
3,1,0,2,1,16908288,0,0,2,249,175,254,181,4
3,2,0,2,1,16908288,0,0,10,249,240,0,255,2
3,0,0,2,1,16908288,0,0,9,11,249,250,255,1
3,1,0,2,1,16908288,0,0,3,249,245,254,255,4
3,2,0,2,1,16908288,0,0,8,249,230,1,253,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,248,159,254,166,4
3,2,0,2,1,16908288,0,0,8,249,222,0,246,2
3,0,0,2,1,16908288,0,0,9,10,247,251,255,1
3,1,0,2,1,16908288,0,0,3,249,244,253,255,4
3,2,0,2,1,16908288,0,0,6,249,228,1,249,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,3,249,159,253,166,4
3,2,0,2,1,16908288,0,0,5,249,222,1,245,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,3,250,242,254,255,4
3,2,0,2,1,16908288,0,0,7,249,228,1,250,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,158,254,165,4
3,2,0,2,1,16908288,0,0,6,249,224,0,246,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,161,254,167,4
3,2,0,2,1,16908288,0,0,7,249,236,1,255,2
3,0,0,2,1,16908288,0,0,9,10,247,251,255,1
3,1,0,2,1,16908288,0,0,2,250,164,254,171,4
3,2,0,2,1,16908288,0,0,5,249,228,1,249,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,5,249,228,1,252,2
3,0,0,2,1,16908288,0,0,11,10,248,251,255,1
3,1,0,2,1,16908288,0,0,3,249,160,254,167,4
3,2,0,2,1,16908288,0,0,5,249,224,1,248,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,245,254,255,4
3,2,0,2,1,16908288,0,0,6,248,229,0,251,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,167,4
3,2,0,2,1,16908288,0,0,5,249,223,0,247,2
3,0,0,2,1,16908288,0,0,10,10,246,251,255,1
3,1,0,2,1,16908288,0,0,3,250,241,254,255,4
3,2,0,2,1,16908288,0,0,5,249,225,0,249,2
3,0,0,2,1,16908288,0,0,10,10,249,250,255,1
3,1,0,2,1,16908288,0,0,2,249,157,253,168,4
3,2,0,2,1,16908288,0,0,8,249,225,1,248,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,250,244,254,255,4
3,2,0,2,1,16908288,0,0,5,248,227,0,250,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,249,159,253,165,4
3,2,0,2,1,16908288,0,0,9,248,224,1,247,2
3,0,0,2,1,16908288,0,0,10,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,250,240,254,255,4
3,2,0,2,1,16908288,0,0,5,250,226,0,249,2
3,0,0,2,1,16908288,0,0,10,9,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,253,165,4
3,2,0,2,1,16908288,0,0,7,249,225,0,245,2
3,0,0,2,1,16908288,0,0,10,9,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,159,253,166,4
3,2,0,2,1,16908288,0,0,5,249,235,1,255,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,255,165,4
3,2,0,2,1,16908288,0,0,5,249,221,0,246,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,251,244,255,255,4
3,2,0,2,1,16908288,0,0,5,249,227,1,250,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,168,4
3,2,0,2,1,16908288,0,0,6,249,224,0,246,2
3,0,0,2,1,16908288,0,0,10,10,246,251,255,1
3,1,0,2,1,16908288,0,0,3,250,245,254,255,4
3,2,0,2,1,16908288,0,0,6,249,229,1,252,2
3,0,0,2,1,16908288,0,0,9,9,250,250,255,1
3,1,0,2,1,16908288,0,0,3,249,161,254,168,4
3,2,0,2,1,16908288,0,0,5,249,224,0,248,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,2,250,161,254,168,4
3,2,0,2,1,16908288,0,0,5,249,235,0,255,2
3,0,0,2,1,16908288,0,0,9,10,246,251,255,1
3,1,0,2,1,16908288,0,0,3,249,156,253,165,4
3,2,0,2,1,16908288,0,0,5,249,221,0,243,2
3,0,0,2,1,16908288,0,0,9,10,246,251,255,1
3,1,0,2,1,16908288,0,0,3,250,246,254,255,4
3,2,0,2,1,16908288,0,0,6,249,225,1,250,2
3,0,0,2,1,16908288,0,0,9,9,247,250,255,1
3,1,0,2,1,16908288,0,0,2,249,158,254,166,4
3,2,0,2,1,16908288,0,0,6,249,223,0,246,2
3,0,0,2,1,16908288,0,0,9,10,244,251,255,1
3,1,0,2,1,16908288,0,0,2,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,248,224,1,249,2
3,0,0,2,1,16908288,0,0,10,10,249,251,255,1
3,1,0,2,1,16908288,0,0,2,249,159,255,166,4
3,2,0,2,1,16908288,0,0,6,249,224,1,244,2
3,0,0,2,1,16908288,0,0,9,11,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,246,255,255,4
3,2,0,2,1,16908288,0,0,5,250,230,1,252,2
3,0,0,2,1,16908288,0,0,9,10,251,250,255,1
3,1,0,2,1,16908288,0,0,3,249,162,255,168,4
3,2,0,2,1,16908288,0,0,5,249,225,1,248,2
3,0,0,2,1,16908288,0,0,9,9,243,251,255,1
3,1,0,2,1,16908288,0,0,2,250,244,255,255,4
3,2,0,2,1,16908288,0,0,5,249,227,1,250,2
3,0,0,2,1,16908288,0,0,9,10,251,250,255,1
3,1,0,2,1,16908288,0,0,2,250,160,254,168,4
3,2,0,2,1,16908288,0,0,6,249,224,0,246,2
3,0,0,2,1,16908288,0,0,9,10,250,251,255,1
