epoch,constellation,prn,sat_id,C1,C2,C5,C6,C7,C8,D1,D2,D5# /,D6,D7,D8,L1,L1_LLI,L1_SSI,L2,L2_LLI,L2_SSI,L5,L5_LLI,L5_SSI,L6,L7,L8# /,P2,S1,S2,S5,S6,S7,S8,L6_LLI,L6_SSI,L7_LLI,L7_SSI,L8# /_LLI,L8# /_SSI
2025-11-25 15:50:10,E,9,E09,24009557.24,,24009562.98,24009559.72,24009559.64,24009560.66,811.946,,606.276,659.027,622.168,614.217,126171048.055,4.0,9.0,,,,94218657.896,0.0,9.0,102411577.215,96676523.208,95447586.774,,55.15,,54.65,56.2,56.55,58.45,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:10,E,11,E11,26931176.28,,26931187.32,26931181.34,26931183.02,26931183.76,-2484.713,,-1855.711,-2016.751,-1903.83,-1879.75,141524285.843,5.0,5.0,,,,105683572.89,0.0,6.0,114873461.125,108440542.15,107062066.241,,34.95,,37.8,38.2,38.3,40.75,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:10,E,16,E16,27663395.08,,27663407.42,27663401.8,27663402.66,27663404.2,3048.953,,2276.69,2474.698,2336.225,2306.398,145372127.217,4.0,6.0,,,,108557154.642,0.0,7.0,117996880.094,111389061.916,109973105.004,,37.6,,42.6,41.5,41.5,44.85,0.0,6.0,0.0,6.0,0.0,7.0
2025-11-25 15:50:10,E,23,E23,26104368.28,,26104376.84,26104372.26,26104373.32,26104374.36,-1920.532,,-1434.248,-1558.84,-1471.573,-1452.899,137179384.334,4.0,8.0,,,,102439190.215,0.0,7.0,111346922.416,105111506.325,103775341.993,,48.9,,46.15,47.15,47.25,49.6,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:10,E,31,E31,23787825.02,,23787831.66,23787826.22,23787828.28,23787829.4,552.241,,412.377,448.271,423.21,417.802,125005916.344,4.0,9.0,,,,93348630.304,0.0,9.0,101465853.851,95783792.79,94566207.769,,55.65,,55.4,56.7,55.85,58.45,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:10,E,34,E34,,,28054791.52,28054784.84,28054786.16,28054788.7,,,-67.742,-73.813,-69.68,-68.718,,,,,,,110093024.924,0.0,6.0,119666299.262,112964984.551,111528991.466,,,,36.0,37.0,38.1,40.1,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:10,E,36,E36,27028639.42,,27028649.92,27028644.46,27028646.48,27028647.86,-1881.473,,-1404.867,-1527.053,-1441.438,-1423.164,142036378.363,4.0,7.0,,,,106066104.154,0.0,7.0,115289240.919,108833037.958,107449569.284,,42.7,,47.15,46.3,47.0,50.0,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:10,G,1,G01,24385600.98,24385605.68,24385611.64,,,,-1414.23,-1102.004,-1055.954,,,,128147151.613,0.0,7.0,99854925.523,0.0,6.0,95694306.979,0.0,7.0,,,,24385605.32,42.0,39.9,44.6,,,,,,,,,
2025-11-25 15:50:10,G,2,G02,25349016.84,,,,,,-1732.304,-1349.859,,,,,133209951.804,0.0,5.0,103799975.38,0.0,5.0,,,,,,,25349019.66,33.65,32.6,,,,,,,,,,
2025-11-25 15:50:10,G,3,G03,22433391.38,22433395.46,22433397.12,,,,2501.993,1949.605,1868.271,,,,117888287.664,0.0,7.0,91861031.164,0.0,7.0,88033502.208,0.0,8.0,,,,22433395.12,45.05,45.45,52.75,,,,,,,,,
2025-11-25 15:50:10,G,10,G10,23988181.68,23988188.7,23988190.24,,,,-3802.904,-2963.311,-2839.853,,,,126058648.05,0.0,6.0,98227494.615,0.0,6.0,94134689.084,0.0,8.0,,,,23988188.88,39.0,38.9,50.7,,,,,,,,,
2025-11-25 15:50:10,G,16,G16,22606110.78,,,,,,3719.688,2898.461,,,,,118795929.418,0.0,6.0,92568272.569,0.0,6.0,,,,,,,22606112.74,41.3,39.4,,,,,,,,,,
2025-11-25 15:50:10,G,25,G25,24291307.34,24291315.5,24291318.32,,,,-3545.753,-2762.929,-2647.674,,,,127651612.874,0.0,6.0,99468794.658,0.0,6.0,95324260.516,0.0,7.0,,,,24291314.9,36.75,36.6,46.6,,,,,,,,,
2025-11-25 15:50:10,G,26,G26,20342857.72,20342860.78,20342860.92,,,,1495.35,1165.207,1116.632,,,,106902511.341,0.0,9.0,83300705.119,0.0,9.0,79829856.298,0.0,9.0,,,,20342860.7,55.7,55.8,59.1,,,,,,,,,
2025-11-25 15:50:10,G,28,G28,21630267.42,21630268.34,21630273.9,,,,-1665.472,-1297.772,-1243.796,,,,113667798.584,0.0,8.0,88572304.422,0.0,8.0,84881813.175,0.0,9.0,,,,21630268.12,51.25,49.3,55.3,,,,,,,,,
2025-11-25 15:50:10,G,31,G31,20473557.0,20473556.46,,,,,-330.977,-257.904,,,,,107589293.099,0.0,9.0,83835828.485,0.0,9.0,,,,,,,20473556.04,54.25,54.25,,,,,,,,,,
2025-11-25 15:50:10,G,32,G32,22007861.08,22007864.68,22007865.2,,,,-1382.658,-1077.397,-1032.565,,,,115652042.046,0.0,8.0,90118468.414,0.0,8.0,86363533.815,0.0,8.0,,,,22007864.32,51.35,51.55,50.8,,,,,,,,,
2025-11-25 15:50:20,E,5,E05,26941989.26,,26941999.4,26941992.46,26941995.96,26941996.72,1894.086,,1414.442,1537.431,1451.313,1432.853,141581115.938,4.0,7.0,,,,105726203.191,0.0,7.0,114919757.475,108484251.365,107105229.005,,43.95,,43.75,44.65,46.85,47.55,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 15:50:20,E,6,E06,23962673.04,,23962679.12,23962674.66,23962676.02,23962676.88,-62.453,,-46.565,-50.652,-47.846,-47.176,125924670.538,4.0,9.0,,,,94034662.312,0.0,8.0,102211586.977,96487738.089,95261198.42,,54.75,,53.95,55.95,56.3,57.35,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:20,E,9,E09,24008012.88,,24008018.62,24008015.36,24008015.3,24008016.3,811.424,,606.004,658.658,621.742,613.883,126162932.391,4.0,9.0,,,,94212597.49,0.0,9.0,102404989.824,96670304.709,95441447.321,,55.1,,54.35,56.25,56.8,57.75,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:20,E,11,E11,26935903.08,,26935914.0,26935908.18,26935909.74,26935910.5,-2482.535,,-1854.002,-2015.505,-1902.447,-1878.287,141549125.628,5.0,5.0,,,,105702121.264,0.0,6.0,114893622.454,108459574.423,107080856.572,,34.6,,37.25,38.45,38.3,40.1,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:20,E,16,E16,27657593.24,,27657605.66,27657600.08,27657600.88,27657602.46,3048.976,,2276.881,2474.771,2336.097,2306.464,145341639.17,4.0,6.0,,,,108534387.674,0.0,7.0,117972133.351,111365701.041,109950041.083,,37.05,,42.45,41.35,41.6,44.1,0.0,6.0,0.0,6.0,0.0,7.0
2025-11-25 15:50:20,E,23,E23,26108026.14,,26108034.68,26108030.12,26108031.16,26108032.22,-1923.619,,-1436.533,-1561.391,-1474.008,-1455.223,137198606.384,4.0,8.0,,,,102453544.322,0.0,7.0,111362524.716,105126234.893,103789883.327,,48.65,,45.85,46.9,47.35,48.8,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:20,E,31,E31,23786778.48,,23786785.14,23786779.7,23786781.74,23786782.86,547.874,,409.169,444.732,419.829,414.48,125000416.76,4.0,9.0,,,,93344523.467,0.0,9.0,101461389.901,95779578.82,94562047.363,,55.55,,55.1,56.75,56.05,57.75,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:20,E,34,E34,,,28054967.98,28054962.2,28054963.18,28054965.58,,,-70.901,-76.993,-72.699,-71.743,,,,,,,110093719.196,0.0,5.0,119667053.9,112965696.915,111529694.776,,,,35.5,37.15,38.25,39.4,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:20,E,36,E36,27032221.5,,27032232.06,27032226.58,27032228.6,27032230.0,-1883.273,,-1406.281,-1528.548,-1443.063,-1424.673,142055202.315,4.0,7.0,,,,106080160.954,0.0,7.0,115304520.065,108847461.474,107463809.438,,42.9,,46.75,46.15,47.5,49.35,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:20,G,1,G01,24388294.98,24388299.66,24388305.64,,,,-1416.881,-1104.066,-1058.09,,,,128161308.515,0.0,7.0,99865956.837,0.0,6.0,95704878.653,0.0,7.0,,,,24388299.32,42.0,37.75,44.55,,,,,,,,,
2025-11-25 15:50:20,G,2,G02,25352314.18,,,,,,-1730.622,-1348.537,,,,,133227271.51,0.0,5.0,103813495.222,1.0,5.0,,,,,,,25352315.82,33.55,32.3,,,,,,,,,,
2025-11-25 15:50:20,G,3,G03,22428635.1,22428639.18,22428640.84,,,,2497.477,1946.084,1864.904,,,,117863293.21,0.0,7.0,91841554.962,0.0,7.0,88014837.514,0.0,8.0,,,,22428638.84,44.95,45.65,52.4,,,,,,,,,
2025-11-25 15:50:20,G,10,G10,23995419.6,23995426.64,23995428.18,,,,-3803.655,-2963.896,-2840.596,,,,126096683.311,0.0,6.0,98257132.396,0.0,6.0,94163091.952,0.0,8.0,,,,23995426.82,38.15,37.2,50.55,,,,,,,,,
2025-11-25 15:50:20,G,16,G16,22599034.48,,,,,,3717.52,2896.772,,,,,118758743.35,0.0,6.0,92539296.447,0.0,6.0,,,,,,,22599036.42,40.9,38.7,,,,,,,,,,
2025-11-25 15:50:20,G,25,G25,24298056.34,24298064.54,24298067.36,,,,-3547.507,-2764.296,-2649.075,,,,127687078.988,0.0,6.0,99496430.537,0.0,6.0,95350744.907,0.0,7.0,,,,24298063.92,36.75,36.2,46.2,,,,,,,,,
2025-11-25 15:50:20,G,26,G26,20340018.1,20340021.16,20340021.3,,,,1489.217,1160.429,1112.105,,,,106887589.064,0.0,9.0,83289077.366,0.0,9.0,79818713.041,0.0,9.0,,,,20340021.08,55.25,55.1,58.7,,,,,,,,,
2025-11-25 15:50:20,G,28,G28,21633438.1,21633439.02,21633444.58,,,,-1666.667,-1298.704,-1244.504,,,,113684460.515,0.0,8.0,88585287.718,0.0,8.0,84894255.493,0.0,9.0,,,,21633438.8,50.95,49.35,54.95,,,,,,,,,
2025-11-25 15:50:20,G,29,G29,25177472.88,25177480.18,,,,,924.942,720.734,,,,,132308518.469,1.0,5.0,103097557.297,1.0,5.0,,,,,,,25177477.84,33.65,31.6,,,,,,,,,,
2025-11-25 15:50:20,G,31,G31,20474190.06,20474189.52,,,,,-334.149,-260.377,,,,,107592619.838,0.0,9.0,83838420.742,0.0,9.0,,,,,,,20474189.1,54.1,54.15,,,,,,,,,,
2025-11-25 15:50:20,G,32,G32,22010495.24,22010498.84,22010499.36,,,,-1385.681,-1079.753,-1034.641,,,,115665884.55,0.0,8.0,90129254.765,0.0,8.0,86373870.723,0.0,8.0,,,,22010498.48,51.3,51.3,50.4,,,,,,,,,
2025-11-25 15:50:30,E,5,E05,26938384.46,,26938394.58,26938387.66,26938391.18,26938391.92,1894.568,,1414.628,1537.602,1451.477,1433.026,141562172.615,4.0,7.0,,,,105712057.213,0.0,7.0,114904381.414,108469736.376,107090898.518,,43.9,,43.3,44.65,47.15,47.65,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 15:50:30,E,6,E06,23962793.32,,23962799.38,23962794.94,23962796.32,23962797.16,-64.083,,-47.88,-52.047,-49.171,-48.53,125925302.569,4.0,9.0,,,,94035134.272,0.0,8.0,102212099.981,96488222.36,95261676.537,,54.8,,53.75,55.95,56.6,57.6,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:30,E,9,E09,24006469.7,,24006475.42,24006472.18,24006472.12,24006473.12,810.271,,605.097,657.665,620.841,612.966,126154822.888,4.0,9.0,,,,94206541.684,0.0,9.0,102398407.433,96664090.928,95435312.527,,55.1,,54.05,56.25,56.95,57.9,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:30,E,11,E11,26940627.12,,26940637.94,26940632.28,26940633.72,26940634.52,-2481.826,,-1853.456,-2014.662,-1901.878,-1877.729,141573950.082,4.0,5.0,,,,105720658.927,0.0,6.0,114913772.107,108478595.696,107099636.039,,35.45,,37.0,38.85,38.85,40.3,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:30,E,16,E16,27651791.5,,27651804.02,27651798.46,27651799.18,27651800.8,3048.326,,2276.471,2474.312,2335.673,2306.107,145311151.627,4.0,6.0,,,,108511621.085,0.0,7.0,117947387.029,111342340.525,109926977.525,,37.4,,42.3,41.65,41.9,44.4,0.0,6.0,0.0,6.0,0.0,7.0
2025-11-25 15:50:30,E,23,E23,26111690.08,,26111698.64,26111694.1,26111695.12,26111696.18,-1927.47,,-1439.19,-1564.361,-1476.873,-1458.049,137217860.445,4.0,8.0,,,,102467922.31,0.0,7.0,111378152.98,105140987.964,103804448.861,,48.65,,45.55,46.7,47.65,49.0,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:30,E,31,E31,23785740.52,,23785747.16,23785741.72,23785743.76,23785744.88,542.852,,405.374,440.615,415.925,410.665,124994962.149,4.0,9.0,,,,93340450.21,0.0,9.0,101456962.455,95775399.308,94557920.981,,55.4,,54.8,56.75,56.35,57.9,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:30,E,34,E34,,,28055152.28,28055147.9,28055148.38,28055150.58,,,-74.303,-80.774,-76.215,-75.517,,,,,,,110094444.781,0.0,5.0,119667842.594,112966441.438,111530429.846,,,,35.1,37.6,38.7,39.45,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:30,E,36,E36,27035807.46,,27035818.06,27035812.6,27035814.58,27035816.0,-1885.741,,-1408.2,-1530.729,-1445.09,-1426.614,142074046.644,4.0,7.0,,,,106094232.978,0.0,7.0,115319815.776,108861900.603,107478065.015,,43.35,,46.15,45.95,47.9,49.55,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:30,G,1,G01,24390994.74,24390999.42,24391005.4,,,,-1420.596,-1106.96,-1060.784,,,,128175495.611,0.0,7.0,99877011.686,0.0,6.0,95715472.865,0.0,7.0,,,,24390999.08,42.5,40.3,44.5,,,,,,,,,
2025-11-25 15:50:30,G,2,G02,25355609.16,,,,,,-1731.214,-1349.005,,,,,133244586.852,0.0,5.0,103826987.633,0.0,5.0,,,,,,,25355610.92,32.7,33.0,,,,,,,,,,
2025-11-25 15:50:30,G,3,G03,22423887.82,22423891.92,22423893.58,,,,2492.122,1941.914,1860.942,,,,117838346.159,0.0,7.0,91822115.705,0.0,7.0,87996208.216,0.0,8.0,,,,22423891.58,45.65,44.95,52.15,,,,,,,,,
2025-11-25 15:50:30,G,10,G10,24002659.84,24002666.9,24002668.46,,,,-3805.941,-2965.676,-2841.772,,,,126134730.527,0.0,6.0,98286779.508,0.0,6.0,94191503.703,0.0,8.0,,,,24002667.08,37.25,37.2,50.3,,,,,,,,,
2025-11-25 15:50:30,G,16,G16,22591962.5,,,,,,3714.949,2894.768,,,,,118721579.884,0.0,6.0,92510337.9,0.0,6.0,,,,,,,22591964.44,40.9,37.25,,,,,,,,,,
2025-11-25 15:50:30,G,25,G25,24304808.88,24304818.26,24304821.52,,,,-3550.026,-2766.26,-2651.023,,,,,,,,,,95377244.774,0.0,7.0,,,,24304817.72,37.65,37.6,46.55,,,,,,,,,
2025-11-25 15:50:30,G,26,G26,20337190.26,20337193.3,20337193.46,,,,1482.531,1155.22,1107.132,,,,106872728.622,0.0,9.0,83277497.807,0.0,9.0,79807615.96,0.0,9.0,,,,20337193.22,55.15,55.3,58.25,,,,,,,,,
2025-11-25 15:50:30,G,28,G28,21636611.02,21636611.94,21636617.52,,,,-1668.291,-1299.969,-1245.793,,,,113701134.196,0.0,8.0,88598280.183,0.0,8.0,84906706.595,0.0,9.0,,,,21636611.72,50.8,49.65,54.6,,,,,,,,,
2025-11-25 15:50:30,G,29,G29,25175717.56,25175725.22,,,,,920.294,717.112,,,,,,,,,,,,,,,,,25175722.54,33.05,32.9,,,,,,,,,,
2025-11-25 15:50:30,G,31,G31,20474829.08,20474828.54,,,,,-337.731,-263.168,,,,,107595977.798,0.0,9.0,83841037.326,0.0,9.0,,,,,,,20474828.12,54.25,54.15,,,,,,,,,,
2025-11-25 15:50:30,G,32,G32,22013135.26,22013138.84,22013139.36,,,,-1389.252,-1082.535,-1037.434,,,,115679757.907,0.0,8.0,90140065.165,0.0,8.0,86384230.695,0.0,8.0,,,,22013138.48,51.4,51.3,50.1,,,,,,,,,
2025-11-25 15:50:40,E,5,E05,26934778.58,,26934788.68,26934781.76,26934785.3,26934786.02,1895.462,,1415.407,1538.484,1452.406,1433.892,141543223.598,4.0,7.0,,,,105697906.981,0.0,7.0,114889000.717,108455216.997,107076563.712,,43.75,,43.8,44.9,46.95,48.25,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:40,E,6,E06,23962916.24,,23962922.32,23962917.88,23962919.26,23962920.08,-65.152,,-48.626,-52.795,-49.856,-49.213,125925948.479,4.0,9.0,,,,94035616.587,0.0,9.0,102212624.236,96488717.256,95262165.14,,54.95,,54.25,56.05,56.3,57.95,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:40,E,9,E09,24004928.06,,24004933.78,24004930.54,24004930.5,24004931.5,809.968,,604.789,657.441,620.604,612.719,126146721.508,4.0,9.0,,,,94200491.95,0.0,9.0,102391831.631,96657883.37,95429183.881,,55.25,,54.6,56.3,56.65,58.3,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:40,E,11,E11,26945348.94,,26945359.56,26945354.08,26945355.38,26945356.22,-2480.56,,-1852.182,-2013.009,-1900.417,-1876.537,141598762.063,4.0,5.0,,,,105739187.239,0.0,6.0,114933911.604,108497607.359,107118406.036,,35.8,,37.5,38.95,39.05,40.85,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:40,E,16,E16,27645990.22,,27646002.82,27645997.28,27645997.94,27645999.6,3048.608,,2276.604,2474.519,2335.756,2306.235,145280666.533,4.0,6.0,,,,108488856.331,0.0,7.0,117922642.683,111318981.899,109903915.839,,37.6,,42.95,41.65,41.65,44.95,0.0,6.0,0.0,6.0,0.0,7.0
2025-11-25 15:50:40,E,23,E23,26115360.46,,26115369.02,26115364.48,26115365.5,26115366.56,-1930.207,,-1441.422,-1566.783,-1479.074,-1460.229,137237148.343,4.0,8.0,,,,102482325.594,0.0,7.0,111393808.727,105155766.985,103819040.007,,48.4,,45.85,46.35,47.3,49.2,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:40,E,31,E31,23784711.46,,23784718.1,23784712.68,23784714.72,23784715.82,538.635,,402.24,437.24,412.738,407.5,124989554.421,4.0,9.0,,,,93336411.963,0.0,9.0,101452573.058,95771255.712,94553830.062,,55.45,,55.15,56.85,56.05,58.25,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:40,E,34,E34,,,28055345.26,28055341.66,28055341.92,28055344.0,,,-77.072,-83.839,-79.144,-78.086,,,,,,,110095203.124,0.0,5.0,119668666.899,112967219.582,111531198.068,,,,35.7,37.5,38.35,40.05,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:40,E,36,E36,27039397.68,,27039408.32,27039402.84,27039404.82,27039406.26,-1887.395,,-1409.513,-1532.181,-1446.28,-1427.911,142092913.243,4.0,7.0,,,,106108321.622,0.0,7.0,115335129.536,108876356.77,107492337.423,,43.55,,46.25,45.65,47.7,49.8,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:40,G,1,G01,24393700.56,24393705.24,24393711.22,,,,-1423.114,-1108.923,-1062.892,,,,128189714.693,0.0,6.0,99888091.448,0.0,6.0,95726090.98,0.0,7.0,,,,24393704.9,41.75,38.8,45.45,,,,,,,,,
2025-11-25 15:50:40,G,2,G02,25358903.68,,,,,,-1730.993,-1348.827,,,,,133261899.721,0.0,5.0,103840478.162,0.0,5.0,,,,,,,25358905.5,31.65,32.05,,,,,,,,,,
2025-11-25 15:50:40,G,3,G03,22419149.96,22419154.06,22419155.74,,,,2487.38,1938.219,1857.509,,,,117813448.536,0.0,7.0,91802714.973,0.0,7.0,87977615.846,0.0,8.0,,,,22419153.72,45.9,45.55,52.65,,,,,,,,,
2025-11-25 15:50:40,G,10,G10,24009902.62,24009909.68,24009911.26,,,,-3806.699,-2966.266,-2842.587,,,,126172791.42,0.0,6.0,98316437.271,0.0,6.0,94219925.743,0.0,8.0,,,,24009909.88,36.75,36.9,50.75,,,,,,,,,
2025-11-25 15:50:40,G,16,G16,22584895.26,,,,,,3713.08,2893.307,,,,,118684441.163,0.0,6.0,92481398.619,0.0,6.0,,,,,,,22584897.18,40.25,36.4,,,,,,,,,,
2025-11-25 15:50:40,G,25,G25,24311566.04,24311575.4,24311578.82,,,,-3551.716,-2767.577,-2652.353,,,,127758142.286,1.0,6.0,99551834.213,1.0,6.0,95403761.482,0.0,7.0,,,,24311574.88,37.2,38.0,46.8,,,,,,,,,
2025-11-25 15:50:40,G,26,G26,20334374.56,20334377.6,20334377.76,,,,1476.577,1150.579,1102.657,,,,106857932.042,0.0,9.0,83265968.003,0.0,9.0,79796566.566,0.0,9.0,,,,20334377.52,55.25,55.2,58.7,,,,,,,,,
2025-11-25 15:50:40,G,28,G28,21639786.54,21639787.44,21639793.04,,,,-1669.253,-1300.719,-1246.482,,,,113717821.543,0.0,8.0,88611283.29,0.0,8.0,84919167.902,0.0,9.0,,,,21639787.22,50.8,49.25,55.0,,,,,,,,,
2025-11-25 15:50:40,G,29,G29,25173969.96,25173976.98,,,,,916.494,714.15,,,,,132290104.355,1.0,5.0,103083222.892,1.0,5.0,,,,,,,25173975.82,31.55,32.05,,,,,,,,,,
2025-11-25 15:50:40,G,31,G31,20475474.36,20475473.84,,,,,-340.613,-265.414,,,,,107599368.804,0.0,9.0,83843679.656,0.0,9.0,,,,,,,20475473.42,54.25,54.0,,,,,,,,,,
2025-11-25 15:50:40,G,32,G32,22015781.54,22015785.12,22015785.62,,,,-1392.091,-1084.747,-1039.586,,,,115693664.092,0.0,8.0,90150901.143,0.0,8.0,86394615.168,0.0,8.0,,,,22015784.76,51.2,51.5,50.6,,,,,,,,,
2025-11-25 15:50:50,E,5,E05,26931171.36,,26931181.42,26931174.52,26931178.04,26931178.78,1895.941,,1415.879,1538.991,1452.836,1434.35,141524267.39,4.0,7.0,,,,105683751.373,0.0,7.0,114873614.182,108440692.104,107062223.464,,43.05,,43.15,44.8,45.8,47.75,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 15:50:50,E,6,E06,23963041.52,,23963047.6,23963043.16,23963044.56,23963045.38,-66.446,,-49.571,-53.907,-50.905,-50.231,125926606.795,4.0,9.0,,,,94036108.17,0.0,8.0,102213158.576,96489221.662,95262663.136,,54.9,,53.8,56.1,55.4,57.85,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:50,E,9,E09,24003387.7,,24003393.42,24003390.18,24003390.14,24003391.12,809.122,,604.273,656.797,620.021,612.145,126138626.806,4.0,9.0,,,,94194447.194,0.0,9.0,102385261.25,96651680.923,95423060.28,,55.3,,54.05,56.3,55.8,58.15,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:50,E,11,E11,26950068.56,,26950078.24,26950073.42,26950074.32,26950075.22,-2479.235,,-1850.945,-2011.976,-1899.686,-1875.425,141623564.89,5.0,5.0,,,,105757705.045,0.0,6.0,114954039.704,108516608.277,107137165.397,,35.2,,36.5,38.35,38.0,40.5,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:50,E,16,E16,27640189.12,,27640201.8,27640196.24,27640196.86,27640198.58,3048.234,,2276.34,2474.426,2335.816,2306.199,145250182.466,4.0,6.0,,,,108466092.373,0.0,7.0,117897899.189,111295624.062,109880854.936,,37.9,,42.4,41.35,40.55,44.75,0.0,6.0,0.0,6.0,0.0,7.0
2025-11-25 15:50:50,E,23,E23,26119037.0,,26119045.54,26119041.0,26119042.02,26119043.1,-1933.59,,-1444.007,-1569.509,-1481.64,-1462.842,137256468.563,4.0,8.0,,,,102496753.011,0.0,7.0,111409490.7,105170570.749,103833655.606,,48.2,,45.3,45.85,46.2,49.0,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:50,E,31,E31,23783691.06,,23783697.7,23783692.28,23783694.3,23783695.42,533.903,,398.736,433.405,409.155,403.942,124984192.117,4.0,9.0,,,,93332407.642,0.0,9.0,101448220.535,95767146.926,94549773.506,,55.55,,54.65,56.85,55.2,58.1,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 15:50:50,E,34,E34,,,28055546.3,28055543.06,28055543.26,28055545.24,,,-80.446,-87.61,-82.589,-81.72,,,,,,,110095993.127,0.0,5.0,119669525.615,112968030.188,111531998.384,,,,35.55,37.35,37.95,40.15,0.0,6.0,0.0,6.0,0.0,6.0
2025-11-25 15:50:50,E,36,E36,27042991.82,,27043002.48,27042997.0,27042998.98,27043000.42,-1889.783,,-1411.166,-1533.751,-1447.942,-1429.536,142111800.524,4.0,7.0,,,,106122425.726,0.0,7.0,115350460.076,108890828.788,107506625.48,,44.15,,45.75,45.5,46.9,49.65,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 15:50:50,G,1,G01,24396412.22,24396416.9,24396422.88,,,,-1426.213,-1111.343,-1065.209,,,,128203964.261,0.0,7.0,99899194.953,0.0,6.0,95736731.822,0.0,7.0,,,,24396416.56,42.1,39.7,44.9,,,,,,,,,
2025-11-25 15:50:50,G,2,G02,25362197.1,,,,,,-1730.809,-1348.672,,,,,,,,,,,,,,,,,25362199.38,31.35,26.05,,,,,,,,,,
2025-11-25 15:50:50,G,3,G03,22414421.22,22414425.34,22414427.0,,,,2482.601,1934.495,1853.819,,,,117788598.927,0.0,7.0,91783351.653,0.0,7.0,87959059.331,0.0,8.0,,,,22414424.98,46.2,46.3,52.0,,,,,,,,,
2025-11-25 15:50:50,G,10,G10,24017147.7,24017154.8,24017156.38,,,,-3807.497,-2966.889,-2843.592,,,,126210864.499,0.0,6.0,98346104.533,0.0,6.0,94248356.873,0.0,8.0,,,,24017154.98,37.1,37.1,50.15,,,,,,,,,
2025-11-25 15:50:50,G,16,G16,22577832.42,,,,,,3710.5,2891.296,,,,,118647325.739,0.0,6.0,92452477.507,0.0,6.0,,,,,,,22577834.34,39.3,37.5,,,,,,,,,,
2025-11-25 15:50:50,G,25,G25,24318327.24,24318336.58,24318340.08,,,,-3554.057,-2769.401,-2653.978,,,,127793672.737,0.0,6.0,99579520.207,0.0,6.0,95430293.866,0.0,7.0,,,,24318336.06,37.5,36.95,46.0,,,,,,,,,
2025-11-25 15:50:50,G,26,G26,20331570.74,20331573.78,20331573.94,,,,1470.171,1145.588,1097.98,,,,106843197.843,0.0,9.0,83254486.808,0.0,9.0,79785563.751,0.0,9.0,,,,20331573.7,55.1,55.1,58.1,,,,,,,,,
2025-11-25 15:50:50,G,28,G28,21642964.36,21642965.26,21642970.86,,,,-1670.621,-1301.784,-1247.459,,,,113734521.008,0.0,8.0,88624295.841,0.0,8.0,84931638.263,0.0,9.0,,,,21642965.04,50.55,49.6,54.4,,,,,,,,,
2025-11-25 15:50:50,G,29,G29,25172229.82,25172236.7,,,,,913.013,711.445,,,,,132280960.488,0.0,5.0,103076097.897,0.0,4.0,,,,,,,25172235.7,31.05,28.0,,,,,,,,,,
2025-11-25 15:50:50,G,31,G31,20476125.66,20476125.12,,,,,-343.866,-267.948,,,,,107602791.309,0.0,8.0,83846346.534,0.0,8.0,,,,,,,20476124.7,53.9,53.95,,,,,,,,,,
