gnssId,svId,freqId,numWords,chn,dwrd_00,dwrd_01,dwrd_02,dwrd_03,dwrd_04,dwrd_05,dwrd_06,dwrd_07,dwrd_08,dwrd_09,dwrd_10,dwrd_11,dwrd_12,dwrd_13,dwrd_14,dwrd_15
2,19,0,16,103,4294777639,391497505,3518914237,3229908141,3514997891,233827052,2161230833,162564853,128861839.0,4077447837.0,3340048438.0,1958750482.0,328627772.0,943823931.0,320837378.0,0.0
2,29,0,16,98,4294777637,294966656,3971555758,2466396464,653868637,2226551429,2336928869,3713527691,158653271.0,2496681046.0,3062900709.0,1653013949.0,2180312573.0,3271645003.0,2460978265.0,469762048.0
2,19,0,16,103,4294777639,508571403,686755359,2362921454,550704678,3019710478,1210611148,1237708463,2004816743.0,4242279388.0,1261159426.0,3324673130.0,3462260832.0,808180451.0,937400009.0,3623878656.0
2,29,0,8,70,9786709,1431655765,1431655765,1434796032,3085420347,3878514602,2863295189,2232074240,,,,,,,,
0,1,0,10,56,583098639,525561187,294119593,2751942931,1062699051,675488380,676792166,3114842539,1042240887.0,742391723.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,25,0,10,4,2338711508,3661560314,343272685,2146131968,202366973,1945862166,268435202,1056243715,1628380068.0,2273883745.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,29,0,16,98,4294777636,3310934771,3480830567,3648069440,3312507264,1492577539,91910646,4149077583,4236389304.0,3302105427.0,1813402433.0,3485256583.0,2459928999.0,357262259.0,963842249.0,1879048192.0
0,28,0,10,2,2339510228,3799610746,325048434,2150502401,4290117280,38928393,1631341449,0,3085.0,3112744714.0,,,,,,
0,25,0,10,144,2338633684,3800376595,3975367077,3289784267,4002545681,2146746369,207625648,3760021760,272067251.0,2889397854.0,,,,,,
2,33,0,8,71,164003015,2936013568,135004368,848723968,2817146880,42,2863290049,3238068224,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,32,0,10,59,583098639,525576771,490562018,2338319977,2785214341,3184148793,2900420449,2230872149,2205080650.0,2545622799.0,,,,,,
2,19,0,16,103,4294777638,3692645210,1644827200,908200410,2758668784,1809544503,699418549,3647865179,590631907.0,245727531.0,1699644890.0,3075686322.0,4042712429.0,2829342719.0,3658878098.0,3087007744.0
2,29,0,16,98,4294777636,3651062747,3040858018,258841656,1638169747,957066929,598985419,3459175108,1011344777.0,2328189437.0,1559649552.0,4291392318.0,3755500159.0,1584847911.0,1839760488.0,2147483648.0
2,29,0,16,98,4294777636,3778407624,1900124491,3031843284,2458408283,2307467741,2502940366,884555428,3990622252.0,1797948348.0,1857214744.0,2341458994.0,4229979836.0,2959633523.0,3849919893.0,536870912.0
0,28,0,10,58,583098639,525585203,477170,2509534474,3220982232,198460362,2276770769,3120701020,1072318684.0,310592811.0,,,,,,
2,29,0,16,98,4294778246,4222789633,278581143,674380742,1278289245,1224487883,917193343,3422927395,1652942291.0,1724498431.0,4110175786.0,3456932569.0,2982275856.0,3629397995.0,1224671164.0,2550136832.0
0,10,0,10,10,2334701524,4068828616,2651900442,4236828722,3755048986,1074110450,3063949599,3759027967,1192314682.0,721990302.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,16,103,4294778406,3485016077,2108306335,356687144,140479236,315154403,3534576776,106585695,2004311809.0,4018284107.0,581890364.0,1212462400.0,1920766766.0,4237582518.0,3199358445.0,3825205248.0
2,33,0,8,71,16799960,2675291756,2982390,2852438016,2715467776,42,2863296564,243974144,,,,,,,,
0,1,0,10,56,583098639,525593719,390506816,604197287,1062879245,2822994645,2653819903,470361579,294336720.0,855643819.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,29,0,8,70,88128919,4076895615,1611317947,4150951936,2863301048,3684665962,2863299969,1115750400,,,,,,,,
2,29,0,16,98,4294778502,3682367088,150376258,1271738016,2813645814,3052172050,3176237916,3561511761,1677591027.0,1751494959.0,1685419082.0,2000231400.0,2847070650.0,3895546859.0,4239402637.0,1006632960.0
0,32,0,10,59,583098639,525602083,300504404,515988508,1062567958,2822973863,135768803,731106639,890393089.0,3149920612.0,,,,,,
2,19,0,8,19,87037328,5663331,2148102401,2902652511,3422679946,3267098314,2863311138,946864128,,,,,,,,
2,12,0,8,73,9786709,1431655765,1431655765,1434796032,3085942784,42,2863289853,201277440,,,,,,,,
0,32,0,10,143,2340558805,35518970,366313000,9824257,4294442672,38756361,1631341449,1744141079,1014464778.0,2569582602.0,,,,,,
2,29,0,16,98,4294778404,4010236301,628745903,3029351192,914434614,4177164615,3245949930,1855004384,4271290188.0,2428798382.0,2881206144.0,2219766834.0,2775180683.0,451210310.0,4035573867.0,1744830464.0
0,28,0,10,58,583098639,525609439,370409706,2181674123,388343825,2196294250,3201448742,2459417282,2147486600.0,737879572.0,,,,,,
2,29,0,16,98,4294778404,4165312525,150550927,3078730054,2091060768,1699561223,3784255628,1379931475,3848856699.0,4056753355.0,1949219821.0,1477365847.0,638788815.0,4012308629.0,227447582.0,3959422976.0
0,10,0,10,10,2334697429,153888273,4270129252,1975516667,581488640,1094596663,1354247413,214077046,3824708063.0,1284027019.0,,,,,,
2,33,0,8,71,130448412,29375439,1743158830,4280647680,3195355136,42,2863299926,1686175744,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,31,0,10,61,583098639,525617743,264253796,230195070,2590530026,2151743810,2757822615,59058280,58836921.0,2545622876.0,,,,,,
2,19,0,8,75,9786709,1431655765,1431655765,1434796032,3086146704,247113578,2863299058,1996439552,,,,,,,,
0,1,0,10,0,2332342229,310694335,1167362499,72785870,2425126917,3221233672,2202020353,591104,1949828986.0,2568532062.0,,,,,,
2,29,0,8,70,332819796,950426801,3594966683,3902308352,2575342607,2034712618,2863289625,1522597888,,,,,,,,
2,29,0,16,98,4294778405,383664069,2383359220,4129949722,85641806,4288820353,2322555336,3135790470,1290707183.0,956675239.0,2200542137.0,671447046.0,3086674044.0,1681864405.0,1512236622.0,335544320.0
0,32,0,10,59,583098639,525626311,1539439,425512341,2148174302,2608772889,2250845027,413996486,3219871697.0,2634306771.0,,,,,,
2,19,0,16,103,4294778758,1942436161,3798484554,3659762351,3671463345,2460883422,3164174210,1910449409,2285833226.0,3060601947.0,1847597644.0,2049438632.0,18271953.0,915888154.0,1310912585.0,4093640704.0
2,29,0,8,14,201664293,1595436764,4151976066,4127659481,242873089,1677809751,2133415662,2301362176,,,,,,,,
2,29,0,16,98,4294778405,453395663,743195574,1337988040,2960596213,2653922726,677080702,1060338022,2867815226.0,3313952465.0,3086830178.0,3734803186.0,3950567485.0,1916220690.0,844323096.0,1342177280.0
2,29,0,8,70,16865536,3430797976,1681461,2852438016,2714813832,1073742058,2863285375,1003143168,,,,,,,,
0,2,0,10,57,583098639,525634615,395322632,608106258,3209838613,2822992489,2281705870,2820058607,868489460.0,46145415.0,,,,,,
2,19,0,8,75,50429937,3804736637,1980065155,4043096064,2321208313,2731285162,2863287020,1262436352,,,,,,,,
0,28,0,10,142,2339420117,579112875,1059211723,3554615378,2697199610,3221413888,1686118112,1075625728,134221074.0,1398322974.0,,,,,,
2,19,0,8,75,88128919,4076895487,806011579,4213866496,2863312764,2754469482,2863292433,3007266816,,,,,,,,
2,19,0,16,103,4294774790,2016660634,3797036298,3319201016,1619507186,2701928286,2696615541,1510243793,3366250144.0,142094655.0,2090808655.0,1413131159.0,70437302.0,3283849774.0,1723962209.0,1744830464.0
0,1,0,10,56,583098639,525643199,303523167,604000513,3210117180,675495112,485736438,2233170438,2447921561.0,2428500163.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,25,0,10,4,2338629589,690759230,4135911751,3080716139,3816355840,581955049,2420651257,1513405266,2602573042.0,1421391435.0,,,,,,
2,12,0,8,73,33597915,1621363235,3715972458,2199650304,2184790016,42,2863289472,1484734464,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,12,0,10,62,583098639,525650363,370409500,34190498,2535827512,48810563,1053964618,2505554732,4194051.0,740281036.0,,,,,,
2,12,0,8,73,117440511,4261412865,308306313,3796598784,3217457152,42,2863297940,847200256,,,,,,,,
0,25,0,10,144,2338711509,842988026,343272685,2146131968,202366973,1945862166,268435202,1056243715,1628377760.0,1769518688.0,,,,,,
2,12,0,8,73,165051747,1711266303,4027711728,604848128,2952429568,42,2863288819,3233759232,,,,,,,,
2,10,0,8,18,337248368,109113149,2140797115,4237951615,4215275024,13639198,2684009809,2798911488,,,,,,,,
0,25,0,10,60,583098639,525658835,469776616,232931958,2754128660,3916201,2815059798,2209540175,58331673.0,2545622799.0,,,,,,
2,19,0,8,75,9786709,1431655765,1431655765,1434796032,3086634688,1491048298,2863300383,1400848384,,,,,,,,
0,1,0,10,0,2332420053,981136762,307894816,2145357825,3977247491,201179113,268435202,1056243715,1627390664.0,1330163809.0,,,,,,
2,29,0,16,98,4294775076,3542392513,2640671941,1521935529,2757957879,2248595021,3824200761,1231259932,10548787.0,844640833.0,3464985639.0,3109085145.0,2378508318.0,1520981482.0,171655887.0,1744830464.0
0,26,0,10,64,583098639,525667111,709074,2311686549,2148878659,864725040,124094246,2730733765,3219702411.0,297427716.0,,,,,,
2,29,0,16,98,4294775174,3657927448,3131707989,253303817,3333340100,2927992192,1227304573,3396648646,2784642367.0,2968333127.0,1964834983.0,513335513.0,559159661.0,2149376247.0,1759651230.0,2550136832.0
0,1,0,10,0,2332432341,1115354490,307894816,2145357825,4290117280,38928393,1631341449,0,3625.0,3278417994.0,,,,,,
0,28,0,10,142,2339510229,1115256186,325048434,2150502401,4290117280,38928393,1631341449,0,2296.0,187217674.0,,,,,,
2,12,0,8,73,9786709,1431655765,1431655765,1434796032,3086761984,42,2863285138,218054656,,,,,,,,
0,31,0,10,61,583098639,525675619,399917756,516028671,1062584344,675506315,139875020,159146826,2855669318.0,3124759516.0,,,,,,
2,29,0,16,98,4294775076,3944919325,2331801810,4172323459,3850686846,2122570444,798426534,2053106435,2868826750.0,3611284396.0,3767437159.0,25231829.0,819846463.0,2118305918.0,2439236415.0,1677721600.0
2,12,0,8,73,50380784,2043105537,4211049547,2797764608,2526724096,42,2863288016,763314176,,,,,,,,
2,12,0,8,73,88128919,4076894430,806011579,4276781056,2863300608,42,2863293789,1505705984,,,,,,,,
0,31,0,10,61,583098639,525683987,306636520,516136565,3210330168,675484515,1026237184,353884270,2549737893.0,2571108431.0,,,,,,
2,33,0,8,15,134324085,3060596673,3540004225,4138337505,3668405840,638159192,1467992097,3163815936,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,28,0,10,142,2339416021,1361847929,1854177654,1973419936,4081264640,689027295,657457578,2901688209,567806675.0,368621323.0,,,,,,
2,12,0,8,73,33597915,1621363235,3715972458,2199650304,2184790016,42,2863289472,1484734464,,,,,,,,
0,31,0,10,61,583098639,525691375,370409500,34190498,2535827512,48810563,1053964516,265796415,1161.0,3126392947.0,,,,,,
2,29,0,16,98,4294775077,215365717,3076173534,41360462,1906162247,3688174828,2636585023,2098753664,1000490602.0,1174002942.0,3475680394.0,2931132268.0,3000522627.0,3837770107.0,1471844292.0,1610612736.0
0,1,0,10,0,2332420053,1518007674,307894816,2145357825,3977247491,201179113,268435202,1056243715,1627390922.0,3056119905.0,,,,,,
2,29,0,8,14,201664293,1595436764,4151976066,4127659481,242873089,1677809751,2146523106,315621376,,,,,,,,
2,29,0,8,70,135259903,4286668812,46196993,2057142272,3086528429,1730758506,2863286912,2097856512,,,,,,,,
0,2,0,10,57,583098639,525699635,373499678,2342808155,424586824,49103376,743582172,26191956,54212310.0,2545622799.0,,,,,,
0,28,0,10,2,2339510229,1652127098,325048434,2150502401,4290117280,38928393,1631341449,0,2054.0,1544075018.0,,,,,,
0,25,0,10,144,2338633685,1652892947,3975367077,3289784267,4002545681,2146746369,207625648,3760021760,272068280.0,1236842078.0,,,,,,
2,19,0,16,103,4294775079,1722804133,837957997,2760795130,385968500,2759370134,3450138315,1784430525,122884694.0,1321886158.0,2476018.0,1543152754.0,4149998703.0,1576310329.0,3140636628.0,134217728.0
0,10,0,10,66,583098639,525708219,111317,2756008084,1608194,2600231686,2317920477,2814020568,1072299958.0,2361347652.0,,,,,,
2,29,0,16,98,4294775558,4081607728,792253335,1106106862,2430333888,152670957,1515824744,1815118117,699412803.0,3981883980.0,2957123814.0,1770258038.0,1983564346.0,1749810764.0,794087503.0,2013265920.0
0,1,0,10,0,2332338133,1764501114,4001660988,478149773,589189120,2762359444,2709521822,1042283971,1559101884.0,2766712907.0,,,,,,
2,30,0,8,23,268763158,262143,4294836224,17981537,2313309215,4173347082,4026739453,1628700672,,,,,,,,
2,19,0,16,103,4294775079,1897826981,1683685286,3191775791,2874375949,2001453139,1657626629,485720701,3878257859.0,1303828302.0,770607428.0,1212340356.0,230387462.0,3257791085.0,1935083440.0,268435456.0
0,31,0,10,61,583098639,525716487,403886543,516169383,1062912018,2822985957,3176598796,727337409,2571186057.0,3133155339.0,,,,,,
2,19,0,16,103,4294775079,2146716963,2953938467,987801757,2530097044,223985385,656344697,16576546,3552143282.0,1033264560.0,1312158958.0,2599650104.0,1690632500.0,2583713753.0,3142138197.0,2214592512.0
0,23,0,10,7,2338109397,1921410338,1354107405,4033036348,2679398415,3221413874,3474991327,2148433919,1221067271.0,3693655518.0,,,,,,
2,29,0,16,98,4294775076,3874328661,941954413,3356791225,4071350130,2797194000,3213731069,2035791068,2041672854.0,434337767.0,3108040006.0,3990919574.0,3718556442.0,3687165344.0,3345659948.0,805306368.0
2,33,0,8,71,9786709,1431655765,1431655765,1434796032,3087384576,42,2863293664,1238024192,,,,,,,,
2,29,0,8,14,337248261,1431655765,1431655765,1431655765,1431655684,15746623,502011081,3357540352,,,,,,,,
2,29,0,16,98,4294775844,3178680569,1498010852,234017646,3474449207,1134996725,2577831833,550992158,3012935008.0,3358886292.0,2574117962.0,707805631.0,3766111310.0,1845222197.0,117527543.0,603979776.0
0,10,0,10,10,2334779349,2047998458,359088512,4293408768,84931199,3224207739,268435202,1056243715,1642880020.0,3733500576.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,12,0,8,73,67144704,318771299,2348800092,1476378624,2453684224,42,2863290135,2709471232,,,,,,,,
2,19,0,16,103,4294775847,1891398858,1757908906,3206240421,3720914267,1905504584,1724714981,2612756761,3878257786.0,28703116.0,308709678.0,3355672406.0,2944508641.0,2883502401.0,3883591423.0,2751463424.0
2,33,0,8,71,117440511,4261412865,308306313,3796615168,2151579648,42,2863285266,3435905024,,,,,,,,
0,31,0,10,145,2340296661,2181528058,366135171,2148673537,4291559024,38756361,1631341449,2068354373,4126654687.0,617134026.0,,,,,,
2,33,0,8,15,101713293,2415915625,3758078209,2902652511,3422679818,3267101514,2863311721,4082630656,,,,,,,,
2,29,0,8,70,168457951,3769874431,3992973567,3322003456,2248698640,1357038378,2863291410,2215297024,,,,,,,,
0,1,0,10,56,583098639,525740799,813844309,2356386876,654842904,33570849,2900892317,2161993800,54824020.0,398117367.0,,,,,,
0,28,0,10,2,2339416021,2301372025,1854177654,1973419936,4081264640,689027295,657457578,2901688209,567805092.0,1052292875.0,,,,,,
2,29,0,8,70,349137707,2669357760,3447377775,2167390208,2216541869,2944889066,2863287757,289472512,,,,,,,,
2,29,0,16,98,4294775844,4082603577,621412743,1249091181,4202107590,4124857330,1036596063,808362498,834407685.0,1433124060.0,1843520478.0,587743806.0,878047337.0,131994363.0,4210315443.0,2952790016.0
0,31,0,10,61,583098639,525749135,1073530944,414602005,2148616589,3103744523,129304957,3153962725,3219753242.0,2411917091.0,,,,,,
2,33,0,8,71,9786709,1431655765,1431655765,1434796032,3087712256,42,2863294656,399228928,,,,,,,,
2,29,0,8,14,134597757,3533242310,2164267432,900334817,3506201433,3675689304,1468043409,1241776128,,,,,,,,
0,28,0,10,142,2339416021,2435589753,1854177654,1973419936,4081264640,689027295,657457578,2901688209,567806166.0,3879253771.0,,,,,,
2,12,0,8,73,9786709,1431655765,1431655765,1434796032,3087745024,42,2863286708,1589592064,,,,,,,,
2,33,0,8,71,16799960,2675291756,2982390,2852438016,2715467776,42,2863296564,243974144,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,10,0,10,10,2334779349,2584869370,359088512,4293408768,84931199,3224207739,268435202,1056243715,1642880751.0,2070459041.0,,,,,,
2,33,0,8,71,88128919,4076895455,403358396,107642880,2863300608,42,2863294757,2608922624,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,33,0,8,15,201402543,3516122447,208215217,138739326,781126235,1667323991,2159629682,1422917632,,,,,,,,
2,29,0,8,70,282546176,3651760892,1665958227,1677524992,3100642142,482345002,2863293700,957071360,,,,,,,,
2,29,0,16,98,4294775845,338119942,3061689186,2114682919,727015990,1237567344,1365049427,1679362143,2737607342.0,3371298298.0,3014688882.0,2024951272.0,3647180807.0,2358786728.0,3574261028.0,4160749568.0
2,19,0,16,103,4294775847,3108161459,4138094145,2887687027,2443194263,2345655758,3702837931,2430520327,2182395293.0,272215456.0,1801925760.0,3311181027.0,3882542999.0,611693019.0,2538208743.0,4160749568.0
2,19,0,16,103,4294775847,1660373316,2090820165,3863348235,3297093805,1470610774,3425648489,2549634023,1469535511.0,2554947556.0,2690733381.0,1337039517.0,2036865178.0,3780255599.0,2251120762.0,469762048.0
2,29,0,16,98,4294775844,3299272066,3877751318,2048202705,2875759186,1857867686,3601104905,3467374391,2791591151.0,3594394974.0,512528995.0,2617279971.0,1404425989.0,3456317532.0,256666130.0,2885681152.0
0,28,0,10,2,2339416021,2838242937,1854177654,1973419936,4081264640,689027295,657457578,2901688209,567805018.0,1771616011.0,,,,,,
2,19,0,16,103,4294776326,2022848202,1707298044,728839240,1729646811,2643963736,12344555,896819909,953676544.0,558776789.0,1234170687.0,2143089651.0,1089218743.0,3872452719.0,2211195526.0,4227858432.0
2,19,0,8,19,268763179,4294705151,4294836224,17981537,2313309215,4173347082,4028378012,1424752640,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,16,103,4294775847,1891398858,1757908906,3206240421,3720914267,1905504584,1724714981,2612756761,3878257786.0,28703116.0,308709678.0,3355672406.0,2944508641.0,2883502401.0,3883591423.0,2751463424.0
0,28,0,10,2,2339420117,2995031979,1059211723,3554615378,2697199610,3221413888,1686118112,1075625728,134221460.0,608745246.0,,,,,,
0,28,0,10,142,2339497941,2994304378,325048434,2150502401,3960470019,939319273,268435202,1056243715,1627393750.0,2468919073.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,16,103,4294775847,2216964591,3535559216,3404123591,3070763859,2347241863,2264001066,3510827533,3171034936.0,1818182658.0,1970980928.0,373497461.0,3005053187.0,2734174896.0,3414522724.0,872415232.0
0,2,0,10,57,583098639,525789971,1071834890,3073070365,2150582734,2440504417,2319398757,2544564121,3219779238.0,2520945624.0,,,,,,
2,19,0,16,103,4294776454,2205219809,4137974150,541118547,1605620682,661546125,834044820,621339806,683764974.0,1877493659.0,592800778.0,2154502198.0,2387813132.0,822286669.0,1614415150.0,134217728.0
0,23,0,10,7,2338187221,3128620410,412956348,2150371329,3994025091,134078447,268435202,1056243715,1627389980.0,2446898657.0,,,,,,
2,30,0,8,23,337248320,109100361,798619835,4236882623,4206885386,11537871,2347973933,234356736,,,,,,,,
2,29,0,16,98,4294776612,3284593220,150740204,851441142,1435894124,2495300462,2643282430,3823375484,3692253536.0,960884002.0,367901699.0,567255495.0,2193480765.0,3834809107.0,1444615531.0,3892314112.0
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,29,0,16,98,4294776612,3391654780,89371950,3516247999,605434660,1215671622,4065419545,2895116039,665390354.0,2606950526.0,1279785278.0,3868912832.0,3472928902.0,1029350539.0,1633124238.0,1073741824.0
0,28,0,10,2,2339510229,3262739834,325048434,2150502401,4290117280,38928393,1631341449,0,2817.0,1470674698.0,,,,,,
0,28,0,10,142,2339510229,3262739834,325048434,2150502401,4290117280,38928393,1631341449,0,2817.0,1470674698.0,,,,,,
2,19,0,8,75,88128919,4076895487,806011580,170557440,2863313388,2961755818,2863287372,2810134528,,,,,,,,
2,33,0,16,99,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
0,2,0,10,57,583098639,525807011,319985363,604154144,1062453277,2822963301,2474185567,262329525,2928794510.0,2885682267.0,,,,,,
2,21,0,8,20,89129356,4024996272,536825857,2902652511,3422552074,3267103114,2863311734,3707764736,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,16,103,4294776615,2083657905,3003908667,960842921,641485921,3492516236,3822319757,982577558,3490129971.0,989723160.0,1327363468.0,896607804.0,1140457780.0,3467586573.0,3633363550.0,1543503872.0
2,33,0,16,99,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,8,75,67195648,738196324,1415832,3221372928,2621461938,1103185578,2863296503,2940157952,,,,,,,,
2,19,0,16,103,4294776615,2400509360,2992863710,423176125,4146921413,3931593899,1823320388,199007062,788244632.0,1751799574.0,4223892247.0,4197638916.0,98060998.0,2840519206.0,3900908349.0,3489660928.0
2,30,0,8,79,117440511,4261412865,308306313,3796615168,2159454053,1274836714,2863287853,1644937216,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,8,75,151421013,1431655765,1428029600,1068564480,2518392128,2168875818,2863288986,4139728896,,,,,,,,
2,33,0,16,99,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,16,103,4294776615,2483844080,3235855962,3896894466,3329303636,1270296028,4108012516,3724474883,2955575641.0,1373113327.0,2803656395.0,1651398582.0,1460235619.0,3167544293.0,1550390218.0,2751463424.0
0,2,0,10,57,583098639,525822671,373499678,2342808155,424586824,49103376,743582172,26191956,54212310.0,2545622799.0,,,,,,
2,29,0,8,70,311123413,1905443130,1615809846,2310291456,2810792065,1841118890,2863300481,1812709376,,,,,,,,
0,23,0,10,7,2338187221,3665491322,412956348,2150371329,3994025091,134078447,268435202,1056243715,1627390238.0,1756935649.0,,,,,,
2,33,0,8,71,336559976,1643069892,1460473404,36175872,2152136704,42,2863285360,2193686528,,,,,,,,
2,12,0,8,73,9786709,1431655765,1431655765,1434796032,3088662528,42,2863300271,285163520,,,,,,,,
0,1,0,10,56,583098639,525831155,10441,2677488080,346604,50634826,2327871470,2552795790,3219737006.0,2961323971.0,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,29,0,8,14,201664293,1595436764,4151976066,4127659481,242873089,1677809751,2172736592,1579417600,,,,,,,,
2,10,0,8,18,201664685,3544631229,1980046495,128253513,782436865,1677809751,2172737531,4273471488,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,19,0,16,103,4294776615,3137929419,4148580117,2887692145,2705492555,841473042,160773803,2476657759,2209762717.0,333220533.0,3081975495.0,2010740563.0,3827959755.0,640266930.0,726344185.0,939524096.0
0,2,0,10,57,583098639,525839543,489335484,715827900,715827900,715827900,715827900,715827900,715827900.0,715827900.0,,,,,,
2,29,0,8,70,50429937,2689081533,2177201731,2658975744,2153433828,4209469354,2863299144,965459968,,,,,,,,
2,29,0,16,98,4294776612,3349563598,3830827714,2048326609,2073465121,471649493,3337669641,3438276215,2776548591.0,3611577781.0,1838977437.0,714745239.0,1374908317.0,3486726490.0,2471455575.0,536870912.0
2,7,0,8,72,88128919,4076863872,1745535676,233472000,2863300608,42,2863293448,1392574464,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,29,0,8,14,268763145,3473407,4294836224,17981537,2313309215,4173347082,4030016506,384827392,,,,,,,,
2,30,0,8,23,268763158,262143,4294836224,17981537,2313309215,4173347082,4030016312,185597952,,,,,,,,
2,12,0,8,73,9786709,1431655765,1431655765,1434796032,3088891904,42,2863293852,3795795968,,,,,,,,
2,12,0,16,101,723959023,201651825,469262647,141169345,1334296699,1282057438,79489926,314788969,469417196.0,3951475949.0,1334123515.0,201804904.0,1630930111.0,4102310099.0,881312469.0,2281701376.0
2,7,0,8,72,33603351,1031113178,2848079093,3812589568,2244427776,42,2863287378,1388380160,,,,,,,,
2,19,0,8,75,67195648,738196324,1415832,3221372928,2621461992,2515371242,2863297128,1660895232,,,,,,,,
0,1,0,10,56,583098639,525855035,370409500,34190498,2535827512,48810563,1053965148,815250158,2151675931.0,188953380.0,,,,,,
