epoch,constellation,prn,sat_id,C1,C2,C5,C6,C7,C8,D1,D2,D5# /,D6,D7,D8,L1,L1_LLI,L1_SSI,L2,L5,L5_LLI,L5_SSI,L6,L6_LLI,L6_SSI,L7,L7_LLI,L7_SSI,L8# /,L8# /_LLI,L8# /_SSI,P2,S1,S2,S5,S6,S7,S8
2025-11-25 15:11:10.000000,E,6,E06,23989581.38,,23989587,23989582.54,23989584,23989584.84,157.478,,117.547,127.757,120.619,119.084,126066080.831,4,9,,94140262.613,0,9,102326369.268,0,9,96596092.976,0,9,95368176.014,0,9,,55,,54.6,56,56.25,57.65
2025-11-25 15:11:10.000000,E,9,E09,24396623.26,,24396629.12,24396625.84,24396626,24396626.58,905.49,,676.134,734.917,693.789,684.944,128205096.194,4,8,,95737590.444,0,8,104062590.669,0,9,98235080.003,0,9,96986331.444,0,9,,53.35,,53.75,54.95,55.65,56.85
2025-11-25 15:11:10.000000,E,10,E10,28078617.02,,28078631.98,28078627.04,28078627.38,28078629.16,-2693.924,,-2011.697,-2186.791,-2064.318,-2038.13,147554122.695,4,6,,110186387.884,0,6,119767833.541,0,5,113060793.075,0,6,111623590.712,0,6,,38.05,,37.5,35.45,36.7,39.55
2025-11-25 15:11:10.000000,E,11,E11,25784014.06,,25784020.26,25784015.96,25784016.64,25784017.94,-2599.843,,-1941.473,-2110.322,-1992.181,-1966.82,135495822.239,4,7,,101181908.448,0,6,109980342.35,0,7,103821441.337,0,7,102501683.614,0,7,,42.35,,39.05,43.1,43.5,43.7
2025-11-25 15:11:10.000000,E,23,E23,25441539.06,,25441546.24,25441542.42,25441543,25441543.92,-1015.553,,-758.387,-824.292,-778.151,-768.244,133696209.002,4,8,,99838122.524,0,8,108519673.123,0,8,102442584.131,0,8,101140347.048,0,9,,49.85,,51.45,52.2,52.8,54.3
2025-11-25 15:11:10.000000,E,31,E31,24263454.02,,24263460.86,24263455.18,24263457.54,24263458.5,1554.754,,1160.947,1261.934,1191.251,1176.107,127505358.992,4,8,,95215096.087,0,9,103494621.428,0,8,97698949.132,0,9,96457018.832,0,9,,53.6,,54.25,53.9,55.65,57.15
2025-11-25 15:11:10.000000,E,36,E36,26331964.32,,26331972.76,26331967.98,26331969.5,26331970.5,-1185.178,,-885.036,-962.032,-908.108,-896.558,138375355.664,4,7,,103332232.432,0,7,112317637.895,0,8,106027846.725,0,8,104680037.8,0,8,,46.35,,47.2,48.1,49.75,50.65
2025-11-25 15:11:20.000000,E,6,E06,23989282.28,,23989287.9,23989283.42,23989284.9,23989285.74,157.126,,117.348,127.556,120.405,118.878,126064508.992,4,9,,94139088.827,0,9,102325093.416,0,9,96594888.57,0,9,95366986.92,0,9,,55.05,,54.95,55.95,56.85,57.7
2025-11-25 15:11:20.000000,E,9,E09,24394900.26,,24394906.1,24394902.84,24394902.98,24394903.56,905.67,,676.307,735.075,693.95,685.139,128196041.712,4,8,,95730828.977,0,9,104055241.25,0,9,98228142.15,0,9,96979481.786,0,9,,53.3,,54.1,54.9,56.2,56.9
2025-11-25 15:11:20.000000,E,10,E10,28083742.48,,28083757.36,28083752.38,28083752.76,28083754.58,-2692.319,,-2010.405,-2185.218,-2062.9,-2036.652,147581056.349,4,6,,110206500.593,0,6,119789695.181,0,5,113081430.462,0,6,111643965.757,0,6,,37.5,,38,35.05,37.25,39.55
2025-11-25 15:11:20.000000,E,11,E11,25788961.6,,25788967.8,25788963.52,25788964.18,25788965.48,-2600.12,,-1941.521,-2110.399,-1992.126,-1966.828,135521821.606,4,7,,101201323.519,0,6,110001445.698,0,7,103841362.892,0,7,102521351.924,0,7,,42.6,,39.35,43.2,44.05,43.55
2025-11-25 15:11:20.000000,E,23,E23,25443475.56,,25443482.74,25443478.94,25443479.52,25443480.42,-1019.529,,-761.325,-827.556,-781.19,-771.234,133706385.323,4,8,,99845721.713,0,8,108527933.12,0,8,102450381.565,0,8,101148045.358,0,9,,50.15,,51.75,52,53.35,54.35
2025-11-25 15:11:20.000000,E,31,E31,24260499,,24260505.86,24260500.16,24260502.52,24260503.5,1551.228,,1158.372,1259.131,1188.6,1173.469,127489830.307,4,8,,95203499.991,0,9,103482016.978,0,8,97687050.531,0,9,96445271.483,0,9,,53.6,,54.7,53.85,56.25,57.3
2025-11-25 15:11:20.000000,E,36,E36,26334223.16,,26334231.6,26334226.82,26334228.34,26334229.32,-1188.6,,-887.505,-964.675,-910.666,-899.033,138387225.809,4,7,,103341096.474,0,7,112327272.732,0,7,106036942.004,0,8,104689017.46,0,8,,46.25,,47.55,47.9,50.35,50.7
2025-11-25 15:11:30.000000,E,6,E06,23988984.18,,23988989.82,23988985.34,23988986.82,23988987.64,155.873,,116.455,126.558,119.452,117.958,126062942.456,4,9,,94137919.003,0,9,102323821.875,0,9,96593688.231,0,9,95365801.837,0,9,,55.1,,54.45,55.7,56.4,58.05
2025-11-25 15:11:30.000000,E,9,E09,24393177.36,,24393183.2,24393179.94,24393180.08,24393180.68,904.889,,675.742,734.513,693.399,684.551,128186987.817,4,8,,95724067.949,0,8,104047892.305,0,9,98221204.748,0,9,96972632.571,0,9,,53.3,,53.7,54.7,55.75,57.3
2025-11-25 15:11:30.000000,E,10,E10,28088864.78,,28088879.58,28088874.54,28088874.98,28088876.84,-2691.635,,-2009.783,-2184.608,-2062.088,-2036.041,147607973.584,4,6,,110226601.028,0,6,119811543.516,0,5,113102055.246,0,6,111664328.375,0,6,,36.75,,37.35,34.25,36.9,39.85
2025-11-25 15:11:30.000000,E,11,E11,25793909.66,,25793915.84,25793911.58,25793912.26,25793913.54,-2600.813,,-1942.354,-2111.129,-1992.976,-1967.541,135547823.792,4,7,,101220740.718,0,6,110022551.354,0,7,103861286.639,0,7,102541022.391,0,7,,42.75,,39.1,42.95,43.5,44.05
2025-11-25 15:11:30.000000,E,23,E23,25445420.12,,25445427.32,25445423.5,25445424.08,25445424.98,-1024.479,,-764.985,-831.501,-784.954,-774.972,133716603.968,4,8,,99853352.5,0,8,108536227.455,0,8,102458211.416,0,8,101155775.681,0,9,,50.05,,51.25,51.7,52.9,54.65
2025-11-25 15:11:30.000000,E,31,E31,24257551.12,,24257557.96,24257552.26,24257554.64,24257555.6,1546.793,,1155.06,1255.507,1185.212,1170.135,127474338.999,4,8,,95191931.802,0,9,103469442.86,0,8,97675180.563,0,9,96433552.405,0,9,,53.7,,54.35,53.65,55.8,57.7
2025-11-25 15:11:30.000000,E,36,E36,26336488.88,,26336497.34,26336492.54,26336494.08,26336495.04,-1192.902,,-890.773,-968.281,-914.062,-902.428,138399132.172,4,7,,103349987.569,0,7,112336936.976,0,7,106046065.037,0,8,104698024.526,0,8,,46.2,,47,47.65,49.9,51
2025-11-25 15:11:40.000000,E,6,E06,23988687.52,,23988693.16,23988688.66,23988690.16,23988690.98,155.646,,116.235,126.373,119.282,117.772,126061383.463,4,9,,94136754.814,0,9,102322556.454,0,9,96592493.674,0,9,95364622.465,0,9,,55,,55,55.85,57.05,58.45
2025-11-25 15:11:40.000000,E,9,E09,24391455,,24391460.86,24391457.6,24391457.72,24391458.32,904.992,,675.855,734.61,693.449,684.661,128177936.791,4,8,,95717309.06,0,9,104040545.691,0,9,98214269.542,0,9,96965785.524,0,9,,53.3,,54.25,54.75,56.3,57.7
2025-11-25 15:11:40.000000,E,10,E10,28093984.34,,28093999.08,28093993.98,28093994.44,28093996.36,-2689.508,,-2008.1,-2183.098,-2060.595,-2034.293,147634876.504,4,5,,110246690.785,0,6,119833380.247,0,5,113122669.099,0,6,111684680.17,0,6,,35.65,,37.9,34.7,37.5,40.1
2025-11-25 15:11:40.000000,E,11,E11,25798858.7,,25798864.86,25798860.64,25798861.3,25798862.58,-2600.877,,-1942.362,-2111.185,-1993.011,-1967.756,135573831.036,4,7,,101240161.671,0,6,110043661.113,0,7,103881214.251,0,7,102560696.689,0,7,,42.1,,39.95,42.95,44.25,44.7
2025-11-25 15:11:40.000000,E,23,E23,25447373.14,,25447380.34,25447376.52,25447377.12,25447378,-1028.466,,-768.002,-834.776,-788.002,-777.977,133726867.112,4,8,,99861016.523,0,8,108544557.921,0,8,102466075.372,0,8,101163539.666,0,9,,49.75,,51.8,51.7,53.45,55.05
2025-11-25 15:11:40.000000,E,31,E31,24254610.76,,24254617.62,24254611.92,24254614.28,24254615.26,1543.256,,1152.443,1252.662,1182.504,1167.466,127458887.35,4,8,,95180393.235,0,9,103456900.935,0,8,97663340.99,0,9,96421863.337,0,9,,53.7,,54.9,53.75,56.35,58.1
2025-11-25 15:11:40.000000,E,36,E36,26338761.94,,26338770.4,26338765.6,26338767.12,26338768.1,-1196.67,,-893.337,-971.029,-916.595,-905.018,138411076.978,4,7,,103358907.356,0,7,112346632.404,0,7,106055217.511,0,8,104707060.658,0,8,,45.9,,47.55,47.7,50.5,51.4
2025-11-25 15:11:50.000000,E,6,E06,23988392.14,,23988397.78,23988393.3,23988394.78,23988395.6,155.137,,115.832,125.911,118.868,117.354,126059831.214,4,9,,94135595.662,0,9,102321296.508,0,9,96591304.281,0,9,95363448.194,0,9,,54.8,,54.85,55.65,55.65,58.15
2025-11-25 15:11:50.000000,E,9,E09,24389733.04,,24389738.88,24389735.62,24389735.76,24389736.36,905.083,,675.823,734.631,693.496,684.63,128168887.798,4,8,,95710551.698,0,9,104033200.732,0,9,98207335.9,0,9,96958940.022,0,9,,52.85,,54,54.45,54.9,57.3
2025-11-25 15:11:50.000000,E,10,E10,28099101.86,,28099115.34,28099109.36,28099110.16,28099112.82,-2687.958,,-2007.011,-2181.625,-2059.489,-2033.11,147661776.277,5,5,,110266769.24,0,6,119855204.667,0,5,113143271.328,0,6,111705020.502,0,6,,34.5,,37.8,34.8,36.2,39.85
2025-11-25 15:11:50.000000,E,11,E11,25803808.54,,25803814.68,25803810.5,25803811.16,25803812.42,-2600.953,,-1942.343,-2111.295,-1993,-1967.673,135599842.421,4,6,,101259585.706,0,6,110064774.223,0,7,103901145.008,0,7,102580374.075,0,7,,41.9,,40.1,42.75,42.95,44.65
2025-11-25 15:11:50.000000,E,23,E23,25449334.46,,25449341.66,25449337.84,25449338.44,25449339.32,-1032.585,,-771.117,-838.119,-791.195,-781.199,133737173.89,4,8,,99868713.134,0,8,108552923.797,0,8,102473972.763,0,8,101171336.674,0,9,,49.25,,51.6,51.35,52,54.75
2025-11-25 15:11:50.000000,E,31,E31,24251677.82,,24251684.66,24251678.96,24251681.34,24251682.32,1539.558,,1149.686,1249.657,1179.693,1164.65,127443474.586,4,8,,95168883.704,0,9,103444390.568,0,8,97651531.206,0,9,96410203.677,0,9,,53.35,,54.75,53.7,55,57.8
2025-11-25 15:11:50.000000,E,36,E36,26341042.1,,26341050.54,26341045.74,26341047.28,26341048.24,-1199.861,,-896.013,-973.945,-919.416,-907.693,138423059.255,4,7,,103367855.163,0,7,112356358.282,0,7,106064398.734,0,8,104716125.173,0,8,,45.55,,47.2,47.3,48.85,50.8
2025-11-25 15:12:00.000000,E,6,E06,23988097.8,,23988103.44,23988098.96,23988100.44,23988101.26,154.62,,115.476,125.507,118.475,116.953,126058284.426,4,9,,94134440.587,0,9,102320040.992,0,9,96590119.075,0,9,95362278.055,0,9,,54.9,,55.1,55.9,57.05,57.9
2025-11-25 15:12:00.000000,E,9,E09,24388011.22,,24388017.06,24388013.82,24388013.94,24388014.54,904.959,,675.794,734.569,693.417,684.615,128159839.55,4,8,,95703794.883,0,9,104025856.365,0,9,98200402.819,0,9,96952095.073,0,9,,52.8,,54.35,54.75,56.3,57.05
2025-11-25 15:12:00.000000,E,10,E10,28104215.34,,28104228.9,28104223.18,28104223.7,28104226.2,-2685.661,,-2005.93,-2180.093,-2058,-2031.998,147688648.481,5,5,,110286835.345,0,6,119877015.675,0,5,113163860.893,0,6,111725348.345,0,6,,33.5,,38.05,35.35,38.15,39.85
2025-11-25 15:12:00.000000,E,11,E11,25808758.9,,25808765.02,25808760.86,25808761.52,25808762.78,-2601.264,,-1942.446,-2111.362,-1993.207,-1967.857,135625856.552,4,7,,101279011.795,0,6,110085889.554,0,7,103921077.888,0,7,102600053.568,0,7,,42.05,,40.75,43,44.7,44.6
2025-11-25 15:12:00.000000,E,23,E23,25451303.84,,25451311.06,25451307.2,25451307.84,25451308.7,-1036.827,,-774.226,-841.57,-794.453,-784.335,133747522.975,4,8,,99876441.326,0,8,108561324.014,0,8,102481902.565,0,8,101179165.668,0,9,,48.85,,51.8,51.65,53.35,54.35
2025-11-25 15:12:00.000000,E,31,E31,24248752.02,,24248758.88,24248753.16,24248755.54,24248756.52,1535.788,,1146.892,1246.617,1176.802,1161.82,127428099.427,4,8,,95157402.256,0,9,103431910.733,0,8,97639750.242,0,9,96398572.475,0,9,,53.4,,54.95,53.95,56.55,57.55
2025-11-25 15:12:00.000000,E,36,E36,26343329.16,,26343337.62,26343332.8,26343334.36,26343335.3,-1203.542,,-898.669,-976.804,-922.109,-910.403,138435077.713,4,7,,103376829.958,0,7,112366113.501,0,7,106073607.65,0,8,104725217.031,0,8,,45.65,,47.6,47.25,50,50.55
2025-11-25 15:12:10.000000,E,6,E06,23987804.58,,23987810.22,23987805.74,23987807.22,23987808.04,153.645,,114.751,124.723,117.706,116.218,126056743.519,4,9,,94133289.901,0,9,102318790.251,0,9,96588938.378,0,9,95361112.362,0,9,,54.9,,54.65,55.75,56.35,57.75
2025-11-25 15:12:10.000000,E,9,E09,24386289.6,,24386295.46,24386292.2,24386292.32,24386292.92,904.453,,675.422,734.151,693.043,684.238,128150792.457,4,8,,95697038.939,0,8,104018512.95,0,9,98193470.635,0,9,96945251.008,0,9,,52.85,,53.85,54.6,55.65,56.9
2025-11-25 15:12:10.000000,E,10,E10,,,28109339.42,28109333.92,28109334.26,28109336.52,,,-2004.923,-2179.167,-2057.219,-2031.034,,,,,110306889.333,0,6,119898813.519,0,5,113184438.054,0,6,111745663.912,0,6,,,,37.5,35.5,37.3,39.6
2025-11-25 15:12:10.000000,E,11,E11,25813709.84,,25813715.94,25813711.82,25813712.48,25813713.72,-2601.771,,-1942.849,-2112.013,-1993.586,-1968.284,135651873.736,4,6,,101298440.167,0,6,110107007.379,0,7,103941013.106,0,7,102619735.361,0,7,,41.8,,40.65,42.7,44.15,44.7
2025-11-25 15:12:10.000000,E,23,E23,25453281.34,,25453288.56,25453284.7,25453285.34,25453286.2,-1041.475,,-777.744,-845.36,-798.031,-787.888,133757914.747,4,8,,99884201.404,0,8,108569758.881,0,8,102489865.078,0,8,101187026.962,0,9,,48.6,,51.25,51.45,52.65,54.15
2025-11-25 15:12:10.000000,E,31,E31,24245833.46,,24245840.32,24245834.62,24245836.98,24245837.96,1531.659,,1143.75,1243.237,1173.604,1158.676,127412762.34,4,8,,95145949.238,0,9,103419461.802,0,8,97627998.45,0,9,96386970.068,0,9,,53.55,,54.4,53.85,55.85,57.35
2025-11-25 15:12:10.000000,E,36,E36,26345623.16,,26345631.6,26345626.78,26345628.36,26345629.28,-1207.351,,-901.664,-980.122,-925.242,-913.459,138447132.657,4,7,,103385832.012,0,7,112375898.349,0,7,106082844.545,0,8,104734336.501,0,8,,45.45,,47.15,46.8,49.05,50.25
2025-11-25 15:12:20.000000,E,6,E06,23987513.04,,23987518.68,23987514.18,23987515.66,23987516.5,152.73,,114.082,123.977,117.046,115.568,126055211.381,4,9,,94132145.769,0,8,102317546.633,0,9,96587764.396,0,9,95359953.304,0,9,,54.95,,53.9,55.75,56.85,58
2025-11-25 15:12:20.000000,E,9,E09,24384568.78,,24384574.64,24384571.38,24384571.5,24384572.1,904.015,,675.1,733.852,692.729,683.907,128141749.395,4,8,,95690285.997,0,8,104011172.794,0,9,98186541.529,0,9,96938409.986,0,9,,53,,53.15,54.65,56.05,57.25
2025-11-25 15:12:20.000000,E,10,E10,,,28114447.32,28114441.9,28114442.18,28114444.32,,,-2004.057,-2178.091,-2056.235,-2029.993,,,,,110326933.329,0,6,119920600.502,0,5,113205004.925,0,6,111765969.344,0,6,,,,36.2,35.55,38.05,39.7
2025-11-25 15:12:20.000000,E,11,E11,25818661.9,,25818667.98,25818663.88,25818664.56,25818665.8,-2602.604,,-1943.506,-2112.447,-1994.121,-1968.852,135677896.805,4,7,,101317872.93,0,6,110128129.952,0,7,103960952.819,0,7,102639421.603,0,7,,42.2,,40.15,42.25,44.7,45.05
2025-11-25 15:12:20.000000,E,23,E23,25455267.5,,25455274.72,25455270.84,25455271.5,25455272.36,-1046.061,,-781.18,-849.044,-801.512,-791.343,133768352.023,4,8,,99891995.458,0,8,108578230.676,0,8,102497862.455,0,8,101194922.677,0,9,,48.4,,50.6,51.55,53.05,54.45
2025-11-25 15:12:20.000000,E,31,E31,24242922.7,,24242929.56,24242923.86,24242926.24,24242927.2,1527.518,,1140.705,1239.891,1170.463,1155.604,127397466.228,4,8,,95134526.813,0,8,103407046.128,0,8,97616278.052,0,9,96375398.654,0,9,,53.5,,53.6,53.85,56.2,57.6
2025-11-25 15:12:20.000000,E,36,E36,26347924.64,,26347933.1,26347928.26,26347929.84,26347930.76,-1211.284,,-904.632,-983.317,-928.156,-916.406,138459226.919,4,7,,103394863.412,0,7,112385715.107,0,7,106092111.556,0,8,104743485.702,0,8,,45.6,,46.7,46.65,49.4,50.65
2025-11-25 15:12:30.000000,E,6,E06,23987222.38,,23987228.02,23987223.54,23987225.02,23987225.84,152.523,,113.964,123.836,116.897,115.411,126053683.976,4,9,,94131005.168,0,9,102316306.85,0,9,96586594.043,0,9,95358797.828,0,9,,54.8,,55.1,55.75,56.7,58.05
2025-11-25 15:12:30.000000,E,9,E09,24382847.94,,24382853.8,24382850.54,24382850.66,24382851.26,904.272,,675.345,734.051,692.964,684.143,128132706.317,4,8,,95683533.049,0,9,104003832.633,0,9,98179612.417,0,9,96931568.955,0,9,,52.8,,54.45,54.75,55.95,57.25
2025-11-25 15:12:30.000000,E,10,E10,,,28119551.92,28119546.56,28119546.8,28119548.82,,,-2002.467,-2176.295,-2054.747,-2028.522,,,,,110346964.217,0,6,119942373.244,0,5,113225558.38,0,6,111786261.514,0,6,,,,37.25,35.8,38.4,39.75
2025-11-25 15:12:30.000000,E,11,E11,25823614.28,,25823620.34,25823616.28,25823616.94,25823618.18,-2602.566,,-1943.476,-2112.394,-1994.032,-1968.752,135703921.562,4,7,,101337306.952,0,6,110149253.917,0,7,103980893.826,0,7,102659109.11,0,7,,42.4,,41.65,42.25,44.65,45.45
2025-11-25 15:12:30.000000,E,23,E23,25457261.54,,25457268.76,25457264.88,25457265.54,25457266.4,-1049.874,,-783.958,-852.134,-804.487,-794.225,133778830.708,4,8,,99899820.432,0,8,108586736.092,0,8,102505891.567,0,8,101202849.723,0,9,,48.1,,51.7,51.65,52.85,54.4
2025-11-25 15:12:30.000000,E,31,E31,24240018.98,,24240025.84,24240020.14,24240022.52,24240023.48,1524.096,,1138.143,1237.114,1167.818,1152.979,127382207.084,4,8,,95123132.001,0,9,103394660.463,0,8,97604585.987,0,9,96363855.215,0,9,,53.35,,54.85,53.8,56.05,57.65
2025-11-25 15:12:30.000000,E,36,E36,26350232.82,,26350241.28,26350236.44,26350238.02,26350238.92,-1214.688,,-906.993,-985.87,-930.651,-918.854,138471356.373,4,7,,103403921.102,0,8,112395560.431,0,7,106101405.538,0,8,104752661.542,0,8,,45.25,,48.1,46.65,49.35,50.7
2025-11-25 15:12:40.000000,E,6,E06,23986932.96,,23986938.6,23986934.12,23986935.6,23986936.42,151.86,,113.36,123.2,116.31,114.822,126052163.064,4,9,,94129869.424,0,9,102315072.343,0,9,96585428.667,0,9,95357647.266,0,9,,54.95,,54.55,55.65,56.55,57.95
2025-11-25 15:12:40.000000,E,9,E09,24381127.42,,24381133.28,24381130.02,24381130.14,24381130.74,904.085,,675.129,733.819,692.741,683.923,128123664.997,4,8,,95676781.412,0,8,103996493.904,0,9,98172684.655,0,9,96924729.257,0,9,,52.85,,53.8,54.75,55.75,57.1
2025-11-25 15:12:40.000000,E,10,E10,,,28124653.44,28124648.1,28124648.36,28124650.26,,,-2001.262,-2175.275,-2053.656,-2027.392,,,,,110366983.269,0,6,119964133.102,0,5,113246099.68,0,6,111806541.7,0,6,,,,36.8,35.5,37.95,39.55
2025-11-25 15:12:40.000000,E,11,E11,25828567.3,,25828573.34,25828569.32,25828569.98,25828571.2,-2602.871,,-1943.808,-2112.84,-1994.408,-1969.101,135729949.666,4,6,,101356743.478,0,6,110170380.614,0,6,104000837.414,0,7,102678799.17,0,7,,41.85,,41.05,41.85,44.6,45.35
2025-11-25 15:12:40.000000,E,23,E23,25459263.78,,25459271.02,25459267.12,25459267.8,25459268.66,-1054.279,,-787.302,-855.773,-807.893,-797.591,133789352.527,4,7,,99907677.621,0,8,108595276.521,0,8,102513953.728,0,8,101210809.394,0,9,,47.9,,51,51.6,52.65,54.25
2025-11-25 15:12:40.000000,E,31,E31,24237122.64,,24237129.5,24237123.78,24237126.16,24237127.14,1520.18,,1135.13,1233.855,1164.795,1149.945,127366986.712,4,8,,95111766.143,0,9,103382306.272,0,8,97592923.626,0,9,96352341.107,0,9,,53.5,,54.35,53.6,55.95,57.6
2025-11-25 15:12:40.000000,E,36,E36,26352548.02,,26352556.48,26352551.62,26352553.22,26352554.12,-1218.406,,-909.897,-988.963,-933.601,-921.699,138483522.692,4,7,,103413006.311,0,7,112405435.668,0,7,106110727.75,0,8,104761865.253,0,8,,45.2,,47.6,46.7,49.2,50.65
2025-11-25 15:12:50.000000,E,6,E06,23986644.88,,23986650.52,23986646.04,23986647.5,23986648.32,150.529,,112.481,122.252,115.396,113.952,126050649.088,4,9,,94128738.848,0,9,102313843.46,0,9,96584268.597,0,9,95356501.941,0,9,,54.9,,54.6,55.9,55.9,57.1
2025-11-25 15:12:50.000000,E,9,E09,24379407.34,,24379413.18,24379409.94,24379410.04,24379410.64,903.361,,674.632,733.269,692.227,683.417,128114625.839,4,8,,95670031.394,0,8,103989156.923,0,9,98165758.547,0,9,96917891.193,0,9,,52.95,,53.85,55.05,55.1,56.3
2025-11-25 15:12:50.000000,E,10,E10,,,28129752.18,28129746.78,28129747.1,28129748.92,,,-2000.273,-2174.553,-2052.709,-2026.25,,,,,110386990.713,0,6,119985880.401,0,6,113266629.086,0,6,111826810.111,0,6,,,,36.8,36.3,37.35,38.95
2025-11-25 15:12:50.000000,E,11,E11,25833521.02,,25833527.06,25833523.06,25833523.74,25833524.96,-2603.935,,-1944.534,-2113.505,-1995.163,-1969.896,135755981.496,4,6,,101376182.775,0,6,110191510.32,0,7,104020783.842,0,7,102698492.044,0,7,,41.9,,41.35,42.05,44.15,44.75
2025-11-25 15:12:50.000000,E,23,E23,25461274.3,,25461281.54,25461277.62,25461278.32,25461279.18,-1059.06,,-790.917,-859.691,-811.561,-801.238,133799917.844,4,8,,99915567.298,0,8,108603852.261,0,8,102522049.217,0,8,101218801.978,0,8,,48,,51,51.9,51.9,53.4
2025-11-25 15:12:50.000000,E,31,E31,24234233.76,,24234240.64,24234234.92,24234237.3,24234238.26,1515.72,,1131.913,1230.324,1161.403,1146.653,127351805.563,4,8,,95100429.569,0,9,103369983.905,0,8,97581291.317,0,9,96340856.666,0,9,,53.3,,54.4,53.9,55.35,56.75
2025-11-25 15:12:50.000000,E,36,E36,26354870.3,,26354878.78,26354873.9,26354875.52,26354876.4,-1222.716,,-912.986,-992.376,-936.87,-924.904,138495726.222,4,7,,103422119.299,0,7,112415341.107,0,7,106120078.479,0,8,104771097.11,0,8,,45.45,,47.45,47.15,48.3,49.75
2025-11-25 15:13:00.000000,E,6,E06,23986357.88,,23986363.52,23986359.04,23986360.52,23986361.32,150.898,,112.697,122.528,115.669,114.194,126049140.912,4,9,,94127612.616,0,8,102312619.291,0,9,96583112.979,0,9,95355361.019,0,9,,54.85,,53.95,55.8,56.25,58
2025-11-25 15:13:00.000000,E,9,E09,24377687.44,,24377693.28,24377690.02,24377690.14,24377690.74,904.177,,675.172,733.886,692.799,683.984,128105587.725,4,8,,95663282.156,0,8,103981820.798,0,9,98158833.241,0,9,96911053.922,0,9,,52.95,,53.35,54.85,55.45,57.15
2025-11-25 15:13:00.000000,E,10,E10,,,28134847.5,28134841.96,28134842.4,28134844.14,,,-1998.809,-2172.468,-2050.826,-2024.76,,,,,110406985.749,0,5,120007614.119,0,5,113287145.697,0,6,111847065.944,0,6,,,,35.75,35.9,38.45,39.85
2025-11-25 15:13:00.000000,E,11,E11,25838475.24,,25838481.28,25838477.3,25838477.98,25838479.18,-2603.319,,-1943.941,-2113.146,-1994.791,-1969.392,135782015.845,4,6,,101395623.943,0,6,110212642.048,0,6,104040732.194,0,7,102718186.791,0,7,,41.55,,41.05,41.95,44.65,45.9
2025-11-25 15:13:00.000000,E,23,E23,25463292.88,,25463300.14,25463296.2,25463296.92,25463297.78,-1062.497,,-793.415,-862.386,-814.092,-803.784,133810525.522,4,8,,99923488.584,0,8,108612462.363,0,8,102530177.151,0,8,101226826.59,0,9,,48.05,,50.4,51.9,52.2,54.15
2025-11-25 15:13:00.000000,E,31,E31,24231352.12,,24231359,24231353.28,24231355.66,24231356.64,1512.782,,1129.71,1227.933,1159.131,1144.436,127336662.532,4,8,,95089121.469,0,8,103357692.49,0,8,97569688.222,0,9,96329401.064,0,9,,53.15,,53.85,53.95,55.65,57.65
2025-11-25 15:13:00.000000,E,36,E36,26357199.42,,26357207.9,26357203,26357204.64,26357205.52,-1225.378,,-915.052,-994.614,-938.926,-926.953,138507965.78,4,7,,103431259.209,0,7,112425275.795,0,7,106129456.813,0,8,104780356.233,0,8,,45.25,,46.8,46.9,48.4,50.45
2025-11-25 15:13:10.000000,E,6,E06,23986072.16,,23986077.78,23986073.32,23986074.78,23986075.6,149.628,,111.741,121.436,114.593,113.177,126047639.398,4,9,,94126491.352,0,9,102311400.532,0,9,96581962.471,0,9,95354225.132,0,9,,54.7,,54.4,56,56.8,57.25
2025-11-25 15:13:10.000000,E,9,E09,24375967.9,,24375973.76,24375970.5,24375970.6,24375971.2,903.294,,674.536,733.204,692.098,683.33,128096551.497,4,8,,95656534.324,0,8,103974486.195,0,9,98151909.382,0,9,96904218.074,0,9,,52.95,,53.75,55.05,56.05,56.45
2025-11-25 15:13:10.000000,E,10,E10,,,28139939.96,28139934.22,28139934.84,28139936.48,,,-1997.805,-2171.7,-2049.917,-2023.691,,,,,110426968.824,0,6,120029334.891,0,6,113307650.084,0,6,111867309.672,0,6,,,,36.6,36.9,38.75,39
2025-11-25 15:13:10.000000,E,11,E11,25843430.06,,25843436.08,25843432.12,25843432.8,25843434.02,-2604.418,,-1944.791,-2113.826,-1995.438,-1970.109,135808053.403,4,6,,101415067.531,0,6,110233776.394,0,7,104060683.001,0,7,102737883.985,0,7,,41.3,,41.75,42.3,45.4,45.35
2025-11-25 15:13:10.000000,E,23,E23,25465319.68,,25465326.92,25465323,25465323.72,25465324.56,-1067.436,,-797.133,-866.429,-817.92,-807.529,133821176.325,4,8,,99931442.087,0,8,108621107.481,0,8,102538338.14,0,8,101234883.834,0,8,,48.35,,50.75,52.05,52.7,53.35
2025-11-25 15:13:10.000000,E,31,E31,24228477.92,,24228484.8,24228479.08,24228481.46,24228482.44,1508.216,,1126.284,1224.237,1155.659,1140.978,127321558.512,4,8,,95077842.491,0,9,103345432.731,0,9,97558115.009,0,9,96317974.972,0,9,,53.15,,54.1,54.2,56.15,56.8
2025-11-25 15:13:10.000000,E,36,E36,26359535.56,,26359544.04,26359539.14,26359540.78,26359541.64,-1229.683,,-918.268,-998.159,-942.222,-930.215,138520242.142,4,7,,103440426.601,0,7,112435240.363,0,7,106138863.358,0,8,104789643.201,0,8,,45.35,,47.2,46.95,48.85,49.6
